parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,onset_response_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
140,17Networks_LH_ContB_PFClv_1,LH,ContB,PFClv,Frontoparietal control,-41.9,49.1,-6.5,0.1449769682958724,2.985956159961475,0.0079236335126573,0.0264121117088579,True
141,17Networks_LH_ContB_PFClv_2,LH,ContB,PFClv,Frontoparietal control,-28.0,58.4,-0.7,0.0885456360592071,2.42436499032692,0.0260869032660348,0.0673210406865416,False
142,17Networks_LH_ContB_PFClv_3,LH,ContB,PFClv,Frontoparietal control,-27.6,56.8,13.0,0.189858808480071,2.8810873102356793,0.0099430832299984,0.0313167975747981,True
143,17Networks_LH_ContB_PFCmp_1,LH,ContB,PFCmp,Frontoparietal control,-3.7,28.1,47.1,0.1991607331051729,2.7189444094242563,0.0140733801061226,0.0410901608937886,True
144,17Networks_LH_ContC_pCun_1,LH,ContC,pCun,Frontoparietal control,-10.3,-69.6,31.3,0.2723079778312612,3.56204162653108,0.0022275113848249,0.010046859978186,True
145,17Networks_LH_ContC_pCun_2,LH,ContC,pCun,Frontoparietal control,-9.1,-77.1,45.3,0.2753126462824682,3.056017892266477,0.006802548991313,0.0232565777480787,True
146,17Networks_LH_ContC_pCun_3,LH,ContC,pCun,Frontoparietal control,-5.0,-63.8,52.0,0.1562749638188406,2.3448949467595837,0.0306981924607442,0.0753329876337281,False
147,17Networks_LH_ContC_Cingp_1,LH,ContC,Cingp,Frontoparietal control,-5.7,-40.6,23.3,0.2320748706254894,4.505687831774575,0.0002735464431058,0.0018700125657814,True
148,17Networks_LH_ContC_Cingp_2,LH,ContC,Cingp,Frontoparietal control,-4.1,-21.7,28.9,0.3557393034798085,7.816076078584703,3.407665329754846e-07,6.195755145008812e-06,True
149,17Networks_LH_DefaultA_IPL_1,LH,DefaultA,IPL,Default mode,-47.3,-63.6,31.3,0.0847171825318092,1.225058273385618,0.2363431797024731,0.3540721793295477,False
150,17Networks_LH_DefaultA_IPL_2,LH,DefaultA,IPL,Default mode,-41.4,-72.0,43.3,0.2059831496301848,3.0280634618537308,0.0072300351289914,0.024302639089047,True
151,17Networks_LH_DefaultA_PFCd_1,LH,DefaultA,PFCd,Default mode,-24.8,28.3,43.5,0.1397244827252569,2.2603121887817883,0.0364320668638868,0.0842359927488713,False
152,17Networks_LH_DefaultA_PFCd_2,LH,DefaultA,PFCd,Default mode,-18.4,35.8,48.1,0.0562752693661507,0.8692499018638336,0.396153744932118,0.5353428985569162,False
153,17Networks_LH_DefaultA_PFCd_3,LH,DefaultA,PFCd,Default mode,-22.4,19.4,51.8,0.1442590866997078,1.9060265105783616,0.072743280180553,0.1454865603611061,False
154,17Networks_LH_DefaultA_pCunPCC_1,LH,DefaultA,pCunPCC,Default mode,-4.2,-53.4,20.2,0.0135126516575324,0.2165079285506292,0.8310266632959928,0.8854327025467118,False
155,17Networks_LH_DefaultA_pCunPCC_2,LH,DefaultA,pCunPCC,Default mode,-5.3,-60.2,30.1,0.0462692361205239,0.7388119532913066,0.4695462364471073,0.6058661115446546,False
156,17Networks_LH_DefaultA_pCunPCC_3,LH,DefaultA,pCunPCC,Default mode,-7.4,-44.3,32.0,0.1358436739539238,2.156776666275749,0.0447926688565099,0.098989323439801,False
157,17Networks_LH_DefaultA_pCunPCC_4,LH,DefaultA,pCunPCC,Default mode,-4.0,-33.9,37.8,0.3130577135966295,5.375510036538912,4.1491174598556926e-05,0.0003951540437957,True
158,17Networks_LH_DefaultA_pCunPCC_5,LH,DefaultA,pCunPCC,Default mode,-2.6,-15.5,37.0,0.1854072767363645,3.281153153728048,0.0041503686700981,0.0161179365829055,True
159,17Networks_LH_DefaultA_pCunPCC_6,LH,DefaultA,pCunPCC,Default mode,-3.0,-68.2,41.2,0.1460047272341341,2.030558106768907,0.0573407905296527,0.1213561704331275,False
160,17Networks_LH_DefaultA_pCunPCC_7,LH,DefaultA,pCunPCC,Default mode,-6.7,-50.9,42.8,0.0868468835718784,1.5804440702299596,0.1314171999952259,0.2315721585818958,False
161,17Networks_LH_DefaultA_PFCm_1,LH,DefaultA,PFCm,Default mode,-4.7,55.1,-10.1,0.0114967573298815,0.279165101915821,0.7833003544078642,0.856688459174863,False
162,17Networks_LH_DefaultA_PFCm_2,LH,DefaultA,PFCm,Default mode,-5.9,34.9,-8.8,0.0016664772477618,0.0546283787229879,0.957036302756166,0.97161045965093,False
163,17Networks_LH_DefaultA_PFCm_3,LH,DefaultA,PFCm,Default mode,-6.4,59.2,6.5,0.116654493793245,1.9807853263328676,0.0631061678790342,0.1294485494954548,False
164,17Networks_LH_DefaultA_PFCm_4,LH,DefaultA,PFCm,Default mode,-6.1,44.7,5.9,0.1655657229957177,3.4156763915955115,0.0030825827435615,0.0125819703818837,True
165,17Networks_LH_DefaultA_PFCm_5,LH,DefaultA,PFCm,Default mode,-16.1,67.0,8.4,0.1096414610148435,2.4712462541099587,0.0236795249152673,0.0631453997740463,False
166,17Networks_LH_DefaultA_PFCm_6,LH,DefaultA,PFCm,Default mode,-5.4,33.7,20.4,0.2376738120126606,4.3033933086184195,0.0004278662383641,0.0025544253036667,True
167,17Networks_LH_DefaultB_Temp_1,LH,DefaultB,Temp,Default mode,-43.3,12.9,-33.3,-0.1207346166448553,-3.6248802768811377,0.0019369537037668,0.0090090869942645,True
168,17Networks_LH_DefaultB_Temp_2,LH,DefaultB,Temp,Default mode,-53.9,-1.6,-29.3,-0.1076166546992966,-3.945586343904006,0.0009480549113633,0.0048618200582737,True
169,17Networks_LH_DefaultB_Temp_3,LH,DefaultB,Temp,Default mode,-61.5,-17.6,-20.5,-0.0608625896343664,-1.356174756575766,0.1918130925465007,0.3032618063976295,False
170,17Networks_LH_DefaultB_Temp_4,LH,DefaultB,Temp,Default mode,-57.0,-8.9,-13.9,-0.3001332041889381,-6.511532035551986,4.021714426312755e-06,5.1893089371777475e-05,True
171,17Networks_LH_DefaultB_Temp_5,LH,DefaultB,Temp,Default mode,-60.6,-34.7,-3.2,-0.2300722413806216,-4.023611562532026,0.0007968100051471,0.0043660822199843,True
172,17Networks_LH_DefaultB_Temp_6,LH,DefaultB,Temp,Default mode,-52.4,-22.6,-5.2,-0.4772548150375547,-8.437732595195028,1.1382848095973727e-07,2.6783171990526415e-06,True
173,17Networks_LH_DefaultB_IPL_1,LH,DefaultB,IPL,Default mode,-45.7,-59.0,21.1,-0.1337002268170706,-2.3687627271555924,0.0292389813596499,0.0721950157028392,False
174,17Networks_LH_DefaultB_IPL_2,LH,DefaultB,IPL,Default mode,-56.5,-54.6,29.7,0.0412412542713505,0.6679515184099372,0.5126389149522531,0.6524424845715326,False
175,17Networks_LH_DefaultB_PFCd_1,LH,DefaultB,PFCd,Default mode,-4.2,51.4,27.9,0.0172905084554797,0.332243684251565,0.7435430127463549,0.8312847192241815,False
176,17Networks_LH_DefaultB_PFCd_2,LH,DefaultB,PFCd,Default mode,-13.8,57.5,30.9,0.0084418869373566,0.1632794027717565,0.8721176901826017,0.9132122410289024,False
177,17Networks_LH_DefaultB_PFCd_3,LH,DefaultB,PFCd,Default mode,-21.9,50.2,31.3,0.1615270500708714,2.40483697015226,0.0271558377470704,0.069002110569123,False
178,17Networks_LH_DefaultB_PFCd_4,LH,DefaultB,PFCd,Default mode,-7.9,42.7,51.2,-0.0157437007161002,-0.2775179828767704,0.7845446295861962,0.856688459174863,False
179,17Networks_LH_DefaultB_PFCd_5,LH,DefaultB,PFCd,Default mode,-12.5,24.2,61.1,0.1386565509187702,2.3875920997810436,0.0281337284538622,0.0707766753556282,False
180,17Networks_LH_DefaultB_PFCd_6,LH,DefaultB,PFCd,Default mode,-6.5,10.4,64.4,0.1479672668293947,2.1185079571889256,0.0483038670617644,0.1055822230858239,False
181,17Networks_LH_DefaultB_PFCl_1,LH,DefaultB,PFCl,Default mode,-41.3,19.0,47.8,0.0670772393023316,0.9656433498057558,0.3470183513238909,0.4836492701378271,False
182,17Networks_LH_DefaultB_PFCl_2,LH,DefaultB,PFCl,Default mode,-41.6,7.1,48.6,-0.0340147382194576,-0.5144078645361702,0.6132250575376581,0.7433031000456463,False
183,17Networks_LH_DefaultB_PFCv_1,LH,DefaultB,PFCv,Default mode,-35.6,22.3,-15.5,0.0162272035497707,0.341242613381281,0.7368720162281526,0.8302783281443973,False
184,17Networks_LH_DefaultB_PFCv_2,LH,DefaultB,PFCv,Default mode,-35.9,36.9,-13.0,0.0803682391498732,1.376534913086157,0.1855390585011086,0.2948605132567997,False
185,17Networks_LH_DefaultB_PFCv_3,LH,DefaultB,PFCv,Default mode,-46.2,31.6,-10.3,0.0001906582960954,0.0032101162684988,0.9974740121320332,0.9996575656295794,False
186,17Networks_LH_DefaultB_PFCv_4,LH,DefaultB,PFCv,Default mode,-47.7,28.3,0.5,-0.0165342849043997,-0.2396689778642707,0.8132948738013852,0.8792377014069029,False
187,17Networks_LH_DefaultB_PFCv_5,LH,DefaultB,PFCv,Default mode,-53.0,19.2,11.5,-0.0378027014994511,-0.5524224647991872,0.5874537939299328,0.7185979130641379,False
188,17Networks_LH_DefaultC_IPL_1,LH,DefaultC,IPL,Default mode,-40.4,-78.5,30.2,0.0558109042394759,0.9951192153439552,0.332868436790784,0.4721538110507575,False
189,17Networks_LH_DefaultC_Rsp_1,LH,DefaultC,Rsp,Default mode,-13.5,-48.9,4.0,0.0736777733977103,1.310037084810816,0.2066563388668074,0.3218401716129812,False
190,17Networks_LH_DefaultC_Rsp_2,LH,DefaultC,Rsp,Default mode,-8.0,-51.9,9.2,0.0242520158356667,0.3988128475374968,0.6947226071561969,0.7985317323634447,False
191,17Networks_LH_DefaultC_Rsp_3,LH,DefaultC,Rsp,Default mode,-13.0,-60.7,18.6,0.0463254420998917,0.7485485678196296,0.4637989927370841,0.6003870456143484,False
192,17Networks_LH_DefaultC_PHC_1,LH,DefaultC,PHC,Default mode,-21.0,-20.7,-25.6,-0.0081535115005197,-0.320096526798113,0.75258096860391,0.8385303271352758,False
193,17Networks_LH_DefaultC_PHC_2,LH,DefaultC,PHC,Default mode,-30.1,-32.6,-18.0,-0.0343825901088184,-0.9709081183532288,0.3444609337949442,0.4817635437691527,False
194,17Networks_LH_DefaultC_PHC_3,LH,DefaultC,PHC,Default mode,-18.6,-37.3,-11.8,0.0112353458568647,0.3123133693174357,0.7583914446134508,0.8403229303196131,False
195,17Networks_LH_TempPar_1,LH,TempPar,,Temporoparietal,-52.8,6.2,-11.6,-0.3661849294377595,-11.08488670726828,1.7897190128027944e-09,7.954306723567976e-08,True
196,17Networks_LH_TempPar_2,LH,TempPar,,Temporoparietal,-60.5,-12.6,-2.7,-0.8174757752084775,-15.185079091799578,1.0497091085821768e-11,1.0497091085821767e-09,True
197,17Networks_LH_TempPar_3,LH,TempPar,,Temporoparietal,-61.7,-31.9,5.0,-0.7131121794681518,-11.73852704630993,7.188854274370864e-10,4.1079167282119236e-08,True
198,17Networks_LH_TempPar_4,LH,TempPar,,Temporoparietal,-52.6,-43.0,5.1,-0.4260011395794321,-7.177935516677183,1.1074865721527446e-06,1.703825495619607e-05,True
199,17Networks_LH_TempPar_5,LH,TempPar,,Temporoparietal,-56.6,-53.7,10.0,-0.2641844841980543,-4.987489863303733,9.539018070817427e-05,0.0007786953527197,True
200,17Networks_LH_TempPar_6,LH,TempPar,,Temporoparietal,-58.5,-49.0,16.2,-0.2881319414974606,-5.517751209292085,3.0706142909761194e-05,0.0003232225569448,True
201,17Networks_RH_VisCent_ExStr_1,RH,VisCent,ExStr,Visual,35.4,-53.7,-17.3,0.0191306476320427,0.3316285030159948,0.7439998237056424,0.8312847192241815,False
202,17Networks_RH_VisCent_ExStr_2,RH,VisCent,ExStr,Visual,37.1,-73.3,-15.4,0.0529455439102635,0.7883894337437655,0.4407291831357723,0.5761165792624474,False
203,17Networks_RH_VisCent_ExStr_3,RH,VisCent,ExStr,Visual,23.1,-73.6,-10.7,0.0555955099162147,0.8434643259348276,0.4100381907054508,0.5477728809313605,False
204,17Networks_RH_VisCent_ExStr_4,RH,VisCent,ExStr,Visual,19.3,-88.0,-12.5,0.0372140460868757,0.5810110884051132,0.5684373779894509,0.6974691754471791,False
205,17Networks_RH_VisCent_ExStr_5,RH,VisCent,ExStr,Visual,42.3,-83.6,-12.2,0.0794619219159549,1.1982606374152995,0.2463553013823251,0.3676944796751121,False
206,17Networks_RH_VisCent_ExStr_6,RH,VisCent,ExStr,Visual,25.2,-96.5,-9.9,0.0317359910796162,0.6308607458062083,0.5360603815103462,0.6636476405865174,False
207,17Networks_RH_VisCent_Striate_1,RH,VisCent,Striate,Visual,8.4,-92.1,-1.6,0.0720511204272882,1.1432963792126236,0.2678940892831007,0.3954156299381561,False
208,17Networks_RH_VisCent_ExStr_7,RH,VisCent,ExStr,Visual,35.4,-88.7,2.1,0.0374970162309163,0.5284543185995733,0.6036394164584654,0.7361456298273968,False
209,17Networks_RH_VisCent_ExStr_8,RH,VisCent,ExStr,Visual,23.6,-98.8,7.4,0.0381618986070812,0.6630323251610223,0.5157116196301539,0.6524424845715326,False
210,17Networks_RH_VisCent_ExStr_9,RH,VisCent,ExStr,Visual,43.8,-78.8,10.4,0.0874641834921127,1.7438043599401274,0.0982468411377927,0.1845011101179206,False
211,17Networks_RH_VisCent_ExStr_10,RH,VisCent,ExStr,Visual,12.7,-94.1,18.8,0.1088434495700184,1.7213066841223628,0.102336880499954,0.1903941962789841,False
212,17Networks_RH_VisCent_ExStr_11,RH,VisCent,ExStr,Visual,27.1,-87.1,20.7,0.1014272334591023,1.4677265029469255,0.1594354761786824,0.2646231969770663,False
213,17Networks_RH_VisPeri_ExStrInf_1,RH,VisPeri,ExStrInf,Visual,26.1,-51.9,-8.8,0.0718099554070335,1.327566020316446,0.2009135661050904,0.3163993167009298,False
214,17Networks_RH_VisPeri_ExStrInf_2,RH,VisPeri,ExStrInf,Visual,18.2,-35.9,-12.5,0.017888269848503,0.4924495628985094,0.628354308443199,0.7525201298720945,False
215,17Networks_RH_VisPeri_ExStrInf_3,RH,VisPeri,ExStrInf,Visual,9.2,-72.2,-4.8,0.1126200260200966,1.7119546743192884,0.1040798336367011,0.1927404326605577,False
216,17Networks_RH_VisPeri_ExStrInf_4,RH,VisPeri,ExStrInf,Visual,12.9,-57.4,-3.4,0.1405412064633739,2.550612673443343,0.0200740359103766,0.0557612108621572,False
217,17Networks_RH_VisPeri_ExStrInf_5,RH,VisPeri,ExStrInf,Visual,17.9,-44.7,-2.7,0.1026874138960145,2.02010737066207,0.0585104434915293,0.1231798810347986,False
218,17Networks_RH_VisPeri_StriCal_1,RH,VisPeri,StriCal,Visual,9.0,-73.4,8.3,0.167573621253102,2.2097826886119196,0.0403143320105496,0.0911058350520894,False
219,17Networks_RH_VisPeri_StriCal_2,RH,VisPeri,StriCal,Visual,21.6,-59.5,5.8,0.0975771300454009,1.5759807769194147,0.1324425107532183,0.23235528202319,False
220,17Networks_RH_VisPeri_ExStrSup_1,RH,VisPeri,ExStrSup,Visual,15.8,-66.0,18.8,0.1569316398236935,2.835731383458508,0.0109630110898368,0.0332212457267784,True
221,17Networks_RH_VisPeri_ExStrSup_2,RH,VisPeri,ExStrSup,Visual,5.0,-80.0,23.3,0.1582053397804477,2.6023398170553373,0.0180105466952272,0.0507339343527527,False
222,17Networks_RH_VisPeri_ExStrSup_3,RH,VisPeri,ExStrSup,Visual,14.3,-77.4,33.7,0.2598489754649257,3.48583912658493,0.0026383808486839,0.0112573835965478,True
223,17Networks_RH_VisPeri_ExStrSup_4,RH,VisPeri,ExStrSup,Visual,16.2,-86.8,36.6,0.1937147076007251,2.899953902088873,0.0095463450557627,0.0303058573198818,True
224,17Networks_RH_SomMotA_1,RH,SomMotA,,Somatomotor,54.6,-16.8,40.2,-0.0722423483089368,-1.2776174676185172,0.2176171925876737,0.3309767187645228,False
225,17Networks_RH_SomMotA_2,RH,SomMotA,,Somatomotor,52.3,-12.8,49.2,-0.0793330849988541,-1.6636524347292472,0.1134942357505463,0.2063531559100842,False
226,17Networks_RH_SomMotA_3,RH,SomMotA,,Somatomotor,44.1,-10.8,48.2,-0.0097139253383212,-0.1956170434275811,0.8471012192013282,0.896403406562252,False
227,17Networks_RH_SomMotA_4,RH,SomMotA,,Somatomotor,49.1,-25.5,55.8,0.0100572924980848,0.1568678791232513,0.8770950925001292,0.9160262062664536,False
228,17Networks_RH_SomMotA_5,RH,SomMotA,,Somatomotor,6.9,-10.0,51.3,-0.0121481293575318,-0.2253607391917746,0.8242374734514468,0.8854327025467118,False
229,17Networks_RH_SomMotA_6,RH,SomMotA,,Somatomotor,42.4,-21.1,54.7,-0.0044658059825054,-0.076466438292301,0.9398915356057824,0.959839207617972,False
230,17Networks_RH_SomMotA_7,RH,SomMotA,,Somatomotor,36.4,-18.2,63.3,-0.0234132941118793,-0.4043470989291802,0.6907215914817827,0.7962208547340435,False
231,17Networks_RH_SomMotA_8,RH,SomMotA,,Somatomotor,32.4,-34.1,63.1,-0.0487894978382234,-0.8368643053498547,0.4136419328182866,0.5478701096930949,False
232,17Networks_RH_SomMotA_9,RH,SomMotA,,Somatomotor,31.0,-40.6,64.0,-0.0620369313508646,-1.1476413390492133,0.2661417993667231,0.3942841472099601,False
233,17Networks_RH_SomMotA_10,RH,SomMotA,,Somatomotor,34.1,-27.2,61.0,-0.0048510281705878,-0.0755092726472272,0.9406424234656126,0.959839207617972,False
234,17Networks_RH_SomMotA_11,RH,SomMotA,,Somatomotor,4.4,-24.7,58.4,-0.0121515529973358,-0.2144287413761179,0.8326231930165446,0.8854327025467118,False
235,17Networks_RH_SomMotA_12,RH,SomMotA,,Somatomotor,28.7,-10.9,64.8,-0.0547948056333873,-1.0336101180545758,0.3150066840012298,0.4500095485731855,False
236,17Networks_RH_SomMotA_13,RH,SomMotA,,Somatomotor,9.2,-40.1,68.0,0.0242224778739348,0.4293992361440286,0.6727285488082727,0.7799751290530699,False
237,17Networks_RH_SomMotA_14,RH,SomMotA,,Somatomotor,21.2,-24.4,66.0,-0.0333876093379683,-0.6041081123103027,0.5533103323178831,0.6809973320835484,False
238,17Networks_RH_SomMotA_15,RH,SomMotA,,Somatomotor,22.2,-28.9,67.9,-0.0266516133250758,-0.4892110413294601,0.630600278631516,0.7529555565749444,False
239,17Networks_RH_SomMotA_16,RH,SomMotA,,Somatomotor,22.3,-35.0,70.4,-0.0596749247324813,-0.9764342640340964,0.3417906180305914,0.4812982087503819,False
240,17Networks_RH_SomMotA_17,RH,SomMotA,,Somatomotor,16.8,-6.2,69.5,0.0216886476771426,0.4531419256876797,0.6558614369960623,0.7716016905836027,False
241,17Networks_RH_SomMotA_18,RH,SomMotA,,Somatomotor,5.5,-22.0,71.7,0.0003042295922228,0.0058045277747628,0.9954325310409948,0.9996575656295794,False
242,17Networks_RH_SomMotA_19,RH,SomMotA,,Somatomotor,16.3,-18.4,72.6,-0.0421598861649609,-0.9740831017122428,0.3429249737346471,0.4812982087503819,False
243,17Networks_RH_SomMotA_20,RH,SomMotA,,Somatomotor,12.8,-32.9,75.6,-0.0112113301643072,-0.2727533507883417,0.7881473076797447,0.856688459174863,False
244,17Networks_RH_SomMotB_Aud_1,RH,SomMotB,Aud,Somatomotor,53.1,2.6,-5.6,-0.3630371720897089,-8.762033285390022,6.551343151469401e-08,1.7470248403918405e-06,True
245,17Networks_RH_SomMotB_Aud_2,RH,SomMotB,Aud,Somatomotor,53.5,-13.7,5.7,-0.9439465522547776,-18.832306795560175,2.7140091704888056e-13,5.4280183409776107e-11,True
246,17Networks_RH_SomMotB_Ins_1,RH,SomMotB,Ins,Somatomotor,39.8,-18.4,4.8,-0.5043505302679463,-10.852892817382536,2.498448864655687e-09,9.993795458622749e-08,True
247,17Networks_RH_SomMotB_S2_1,RH,SomMotB,S2,Somatomotor,37.9,-7.9,13.8,-0.1347363847581435,-2.656092876609724,0.0160804230808492,0.0462745987938109,True
248,17Networks_RH_SomMotB_S2_2,RH,SomMotB,S2,Somatomotor,34.8,-21.5,14.3,-0.502627334833469,-8.642365883930664,8.020416236570756e-08,2.0051040591426887e-06,True
249,17Networks_RH_SomMotB_Aud_3,RH,SomMotB,Aud,Somatomotor,60.1,-23.7,10.8,-0.8625331215943366,-13.35220648420463,8.882458947898072e-11,6.688651252671522e-09,True
250,17Networks_RH_SomMotB_S2_3,RH,SomMotB,S2,Somatomotor,40.9,-13.1,18.2,-0.2798175608754938,-5.892325983475307,1.4061026383409288e-05,0.0001562336264823,True
251,17Networks_RH_SomMotB_S2_4,RH,SomMotB,S2,Somatomotor,41.5,-28.9,18.0,-0.6244504270589161,-8.104600506550609,2.0357886749891635e-07,4.0715773499783264e-06,True
252,17Networks_RH_SomMotB_S2_5,RH,SomMotB,S2,Somatomotor,49.5,-10.0,12.9,-0.5090866981609827,-8.387580482050913,1.241272163860951e-07,2.7583825863576684e-06,True
253,17Networks_RH_SomMotB_S2_6,RH,SomMotB,S2,Somatomotor,59.2,0.7,10.4,-0.2636765706180935,-5.345378091866452,4.4236298240817094e-05,0.0004115004487517,True
254,17Networks_RH_SomMotB_S2_7,RH,SomMotB,S2,Somatomotor,49.0,-21.3,18.5,-0.4533300599629447,-7.275439434630938,9.216932721911952e-07,1.4747092355059125e-05,True
255,17Networks_RH_SomMotB_S2_8,RH,SomMotB,S2,Somatomotor,61.8,-11.5,15.3,-0.4274730128729591,-7.893689597234817,2.963523121365227e-07,5.644805945457575e-06,True
256,17Networks_RH_SomMotB_Cent_1,RH,SomMotB,Cent,Somatomotor,60.7,6.4,29.3,-0.1153244250314412,-2.9634192961369217,0.0083209629806531,0.027233782196095,True
257,17Networks_RH_SomMotB_Cent_2,RH,SomMotB,Cent,Somatomotor,59.2,-5.3,27.2,-0.1373078061335776,-3.0464900825190604,0.0069454124800372,0.0235437711187703,True
258,17Networks_RH_SomMotB_Cent_3,RH,SomMotB,Cent,Somatomotor,51.5,-6.4,37.2,-0.1123582850640952,-2.3147984064093468,0.0326348410404905,0.079114766158765,False
259,17Networks_RH_DorsAttnA_TempOcc_1,RH,DorsAttnA,TempOcc,Dorsal attention,33.5,-36.5,-22.9,-0.0165963706509461,-0.4187199786282079,0.6803745955299505,0.7865602260461856,False
260,17Networks_RH_DorsAttnA_TempOcc_2,RH,DorsAttnA,TempOcc,Dorsal attention,49.8,-49.3,-18.1,0.0277600835697895,0.7338780179311797,0.4724748394791189,0.6076846810020822,False
261,17Networks_RH_DorsAttnA_TempOcc_3,RH,DorsAttnA,TempOcc,Dorsal attention,50.1,-64.5,-9.3,0.0549902272007523,1.0548301295568965,0.3054566375443959,0.4395059533012891,False
262,17Networks_RH_DorsAttnA_ParOcc_1,RH,DorsAttnA,ParOcc,Dorsal attention,48.6,-65.7,4.3,0.0838372851454972,1.5542838160299266,0.1375229039842163,0.239170267798637,False
263,17Networks_RH_DorsAttnA_ParOcc_2,RH,DorsAttnA,ParOcc,Dorsal attention,53.7,-55.6,12.4,0.0057417108382719,0.1106165736160594,0.9131444440228024,0.9389660092779456,False
264,17Networks_RH_DorsAttnA_ParOcc_3,RH,DorsAttnA,ParOcc,Dorsal attention,35.6,-79.3,24.2,0.1155544375111842,1.8687359486226425,0.0780224797755799,0.1552686164688158,False
265,17Networks_RH_DorsAttnA_SPL_1,RH,DorsAttnA,SPL,Dorsal attention,28.9,-77.8,36.7,0.1670418691716823,2.5373812656743984,0.0206367280125097,0.0569289048620959,False
266,17Networks_RH_DorsAttnA_SPL_2,RH,DorsAttnA,SPL,Dorsal attention,31.6,-66.5,35.4,0.2107492011462028,3.47026018767513,0.0027311944218323,0.0114997659866626,True
267,17Networks_RH_DorsAttnA_SPL_3,RH,DorsAttnA,SPL,Dorsal attention,18.6,-79.0,50.2,0.2475604668861086,2.949195081527415,0.0085816074663157,0.0274611438922104,True
268,17Networks_RH_DorsAttnA_SPL_4,RH,DorsAttnA,SPL,Dorsal attention,30.9,-63.8,53.0,0.2377082834546869,3.739781805912151,0.0014996986243297,0.0074059191324927,True
269,17Networks_RH_DorsAttnA_SPL_5,RH,DorsAttnA,SPL,Dorsal attention,20.9,-68.6,52.9,0.187027594751807,2.8462817670565204,0.0107171283879399,0.0327412031069497,True
270,17Networks_RH_DorsAttnA_SPL_6,RH,DorsAttnA,SPL,Dorsal attention,34.0,-50.6,54.3,0.1384997687810155,2.281332289314761,0.0349211434391176,0.0816868852377022,False
271,17Networks_RH_DorsAttnA_SPL_7,RH,DorsAttnA,SPL,Dorsal attention,26.7,-58.1,60.7,0.030285930171667,0.5020735128705722,0.6217020000212421,0.7490385542424605,False
272,17Networks_RH_DorsAttnA_SPL_8,RH,DorsAttnA,SPL,Dorsal attention,13.5,-64.0,64.8,0.0955183494678411,1.419517463659795,0.1728349984642649,0.281032517828073,False
273,17Networks_RH_DorsAttnB_TempOcc_1,RH,DorsAttnB,TempOcc,Dorsal attention,59.3,-54.6,-2.6,0.0887312429860008,1.5309534843394317,0.1431665655828211,0.245779511730165,False
274,17Networks_RH_DorsAttnB_PostC_1,RH,DorsAttnB,PostC,Dorsal attention,61.2,-14.2,30.2,-0.0339975796783947,-0.7776284060875746,0.4468890987502938,0.581736309612787,False
275,17Networks_RH_DorsAttnB_PostC_2,RH,DorsAttnB,PostC,Dorsal attention,57.2,-22.5,44.0,0.0212196917322501,0.3023013965192689,0.7658876184537183,0.8462846612748269,False
276,17Networks_RH_DorsAttnB_PostC_3,RH,DorsAttnB,PostC,Dorsal attention,43.6,-37.6,50.0,0.2185357196157381,3.3682849692711487,0.0034236225264524,0.0136944901058097,True
277,17Networks_RH_DorsAttnB_PostC_4,RH,DorsAttnB,PostC,Dorsal attention,45.2,-28.2,42.9,0.0575221765877585,0.8769561442294327,0.3920646903053618,0.5316131393971008,False
278,17Networks_RH_DorsAttnB_PostC_5,RH,DorsAttnB,PostC,Dorsal attention,35.8,-36.0,51.5,0.0160315219594619,0.2699159379362889,0.7902951035888112,0.856688459174863,False
279,17Networks_RH_DorsAttnB_PostC_6,RH,DorsAttnB,PostC,Dorsal attention,7.4,-53.7,59.8,0.1203606604590768,1.923398618336408,0.0703939548795983,0.1429318880804027,False
280,17Networks_RH_DorsAttnB_PostC_7,RH,DorsAttnB,PostC,Dorsal attention,24.4,-50.0,68.2,-0.0233142505568,-0.4538468701807669,0.6553634768608918,0.7716016905836027,False
281,17Networks_RH_DorsAttnB_PostC_8,RH,DorsAttnB,PostC,Dorsal attention,16.1,-46.7,73.7,0.0013374252571426,0.0257701457042568,0.9797242269058866,0.990143907247176,False
282,17Networks_RH_DorsAttnB_FEF_1,RH,DorsAttnB,FEF,Dorsal attention,39.5,-3.1,52.9,0.0693138141017583,1.4505705538738225,0.1641030008112428,0.2690213128053161,False
283,17Networks_RH_DorsAttnB_FEF_2,RH,DorsAttnB,FEF,Dorsal attention,27.6,-3.6,52.2,0.0723448090706691,1.3103062036277904,0.2065672034248128,0.3218401716129812,False
284,17Networks_RH_DorsAttnB_FEF_3,RH,DorsAttnB,FEF,Dorsal attention,24.8,-3.1,63.8,0.1047702916684264,1.9868089709939576,0.062381784325221,0.1286222357221053,False
285,17Networks_RH_SalVentAttnA_ParOper_1,RH,SalVentAttnA,ParOper,Salience / ventral attention,57.9,-30.9,24.3,-0.1041562047825235,-1.7655622756372042,0.0944267368276419,0.1781636543917772,False
286,17Networks_RH_SalVentAttnA_ParOper_2,RH,SalVentAttnA,ParOper,Salience / ventral attention,60.4,-21.9,22.5,-0.1753330597222182,-3.2708447806218532,0.0042458017556176,0.0161744828785433,True
287,17Networks_RH_SalVentAttnA_ParOper_3,RH,SalVentAttnA,ParOper,Salience / ventral attention,62.6,-25.8,38.0,0.1545873716424345,2.438913055244843,0.0253163242440032,0.0666219059052717,False
