parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,onset_response_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
116,17Networks_LH_LimbicA_TempPole_3,LH,LimbicA,TempPole,Limbic,-25.6,-9.0,-32.6,0.0111406395881204,0.7364814396180916,0.4709281851916955,0.5831927989990038,False
117,17Networks_LH_LimbicA_TempPole_4,LH,LimbicA,TempPole,Limbic,-53.8,-21.4,-31.4,-0.0120161355317583,-0.4961663383947676,0.6257812559053422,0.7213616782770516,False
118,17Networks_LH_LimbicA_TempPole_5,LH,LimbicA,TempPole,Limbic,-40.1,-21.8,-26.6,0.0432771444188933,1.9969706967636256,0.061176658100427,0.1073274703516264,False
119,17Networks_LH_LimbicA_TempPole_6,LH,LimbicA,TempPole,Limbic,-31.5,11.5,-29.4,-0.0408532900641606,-1.5547709314792204,0.1374070799938684,0.2089841520819291,False
120,17Networks_LH_LimbicA_TempPole_7,LH,LimbicA,TempPole,Limbic,-44.2,5.3,-16.2,0.0624557838060824,1.9166682907199457,0.071296009397881,0.1203308175491663,False
121,17Networks_LH_ContA_Temp_1,LH,ContA,Temp,Frontoparietal control,-55.1,-61.7,-0.7,0.1510995337227878,2.692193014585749,0.0148965206616112,0.03238374056872,True
122,17Networks_LH_ContA_IPS_1,LH,ContA,IPS,Frontoparietal control,-28.8,-74.2,42.3,0.1588134284850057,2.474827093057949,0.0235044995956354,0.0465435635557137,True
123,17Networks_LH_ContA_IPS_2,LH,ContA,IPS,Frontoparietal control,-58.3,-41.6,45.6,0.3428331348535856,6.796573528405333,2.2995785631287116e-06,7.372627738833706e-05,True
124,17Networks_LH_ContA_IPS_3,LH,ContA,IPS,Frontoparietal control,-34.4,-62.1,47.9,0.3212382104784361,5.598508041737946,2.590974914117514e-05,0.0002527780404017,True
125,17Networks_LH_ContA_IPS_4,LH,ContA,IPS,Frontoparietal control,-45.0,-41.3,46.7,0.2725777614984025,5.088761591810631,7.664468970632979e-05,0.0005519650203924,True
126,17Networks_LH_ContA_IPS_5,LH,ContA,IPS,Frontoparietal control,-33.1,-46.5,40.9,0.3240621866115448,5.139087843159076,6.877476632375736e-05,0.0005190548401793,True
127,17Networks_LH_ContA_PFCd_1,LH,ContA,PFCd,Frontoparietal control,-21.2,5.1,64.0,0.1357273402308302,3.164715454011836,0.0053623917034938,0.0138384302025648,True
128,17Networks_LH_ContA_PFClv_1,LH,ContA,PFClv,Frontoparietal control,-47.9,35.1,10.5,0.1420107832270077,4.271409244694186,0.0004593166112473,0.0020724518032885,True
129,17Networks_LH_ContA_PFClv_2,LH,ContA,PFClv,Frontoparietal control,-41.6,37.7,21.9,0.3161632262751355,5.758400697992819,1.8553776687145625e-05,0.0001855377668714,True
130,17Networks_LH_ContA_PFCl_1,LH,ContA,PFCl,Frontoparietal control,-49.4,6.0,25.6,0.0790681081062962,1.6296211808418049,0.1205560986308262,0.1871437838111339,False
131,17Networks_LH_ContA_PFCl_2,LH,ContA,PFCl,Frontoparietal control,-44.4,20.2,27.2,0.1345920418342724,2.6063389385884244,0.0178596869980985,0.0375985831868516,True
132,17Networks_LH_ContA_PFCl_3,LH,ContA,PFCl,Frontoparietal control,-39.2,7.4,33.5,0.1874165473370034,3.627987633255102,0.0019236060486229,0.0061066858686442,True
133,17Networks_LH_ContA_Cingm_1,LH,ContA,Cingm,Frontoparietal control,-3.3,6.4,28.5,0.1559419223874141,3.965000793860011,0.000907922623004,0.003486021099092,True
134,17Networks_LH_ContB_Temp_1,LH,ContB,Temp,Frontoparietal control,-60.2,-36.4,-18.1,0.0863199693821042,2.746548682750746,0.0132696799183799,0.0297199784880956,True
