parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
53,17Networks_LH_SomMotB_S2_5,LH,SomMotB,S2,Somatomotor,-48.1,-24.2,17.8,0.012926773615969805,0.5446399782580196,0.5896205424397053,0.8848226043433224,False
54,17Networks_LH_SomMotB_S2_6,LH,SomMotB,S2,Somatomotor,-60.9,-17.5,19.5,-0.06173692606433691,-2.5952320372099966,0.013885916199083984,0.21362947998590745,False
55,17Networks_LH_SomMotB_Cent_1,LH,SomMotB,Cent,Somatomotor,-59.2,-2.2,23.7,-0.11077625552845573,-2.3040180495474463,0.029297444484271587,0.28236480630109445,False
56,17Networks_LH_SomMotB_Cent_2,LH,SomMotB,Cent,Somatomotor,-62.4,-10.3,31.2,-0.03304604875054028,-0.9457809138074241,0.351273227469913,0.7354531679381912,False
57,17Networks_LH_SomMotB_Cent_3,LH,SomMotB,Cent,Somatomotor,-53.2,-9.0,30.0,-0.09969426248475885,-2.1915508381051114,0.035966488551808555,0.30609777490900897,False
58,17Networks_LH_SomMotB_Cent_4,LH,SomMotB,Cent,Somatomotor,-50.9,-6.8,43.1,-0.10648447939583935,-1.8591866299522473,0.07420272416596634,0.39260377430465737,False
59,17Networks_LH_SomMotB_Cent_5,LH,SomMotB,Cent,Somatomotor,-48.0,-16.3,40.2,-0.05345335611612628,-1.1238533432526128,0.27033787889464206,0.667500935542326,False
60,17Networks_LH_DorsAttnA_TempOcc_1,LH,DorsAttnA,TempOcc,Dorsal attention,-44.9,-42.3,-21.3,-0.006715528592380379,-0.17720481026938745,0.8606067056753426,0.9705257342996342,False
61,17Networks_LH_DorsAttnA_TempOcc_2,LH,DorsAttnA,TempOcc,Dorsal attention,-32.2,-41.4,-21.0,0.0027229460266684977,0.08415559689711337,0.9334568726409321,0.972893773023287,False
62,17Networks_LH_DorsAttnA_TempOcc_3,LH,DorsAttnA,TempOcc,Dorsal attention,-48.7,-55.7,-15.5,-0.004951911956103741,-0.15146606908147345,0.8804537449600712,0.972347065051684,False
63,17Networks_LH_DorsAttnA_TempOcc_4,LH,DorsAttnA,TempOcc,Dorsal attention,-45.2,-70.0,-8.3,0.03096855902780478,1.1872816646219047,0.24291912547725325,0.6323954858492509,False
64,17Networks_LH_DorsAttnA_ParOcc_1,LH,DorsAttnA,ParOcc,Dorsal attention,-47.9,-65.3,14.9,-0.04817157819135978,-1.702878849166407,0.0983759983395009,0.4018177166890552,False
65,17Networks_LH_DorsAttnA_ParOcc_2,LH,DorsAttnA,ParOcc,Dorsal attention,-31.8,-84.1,27.0,-0.013797315521452962,-0.5285042734984364,0.6004029945773621,0.886116561196283,False
66,17Networks_LH_DorsAttnA_SPL_1,LH,DorsAttnA,SPL,Dorsal attention,-26.4,-70.1,30.4,-0.015033096313187916,-0.6099814394868306,0.5458160470643287,0.8388851579306394,False
67,17Networks_LH_DorsAttnA_SPL_2,LH,DorsAttnA,SPL,Dorsal attention,-21.2,-78.6,44.7,0.07217862696046515,1.8232557494904553,0.07657708877132023,0.39260377430465737,False
68,17Networks_LH_DorsAttnA_SPL_3,LH,DorsAttnA,SPL,Dorsal attention,-22.7,-65.5,46.4,-0.006500716201633533,-0.19412104719525453,0.8471774555841033,0.9705257342996342,False
69,17Networks_LH_DorsAttnA_SPL_4,LH,DorsAttnA,SPL,Dorsal attention,-28.7,-58.0,50.6,0.025919122174362624,0.8799122469198972,0.3848042874378169,0.7437299845500877,False
70,17Networks_LH_DorsAttnA_SPL_5,LH,DorsAttnA,SPL,Dorsal attention,-35.9,-51.8,56.0,0.023268749516154527,0.9599584284508972,0.3435040015978,0.7354531679381912,False
71,17Networks_LH_DorsAttnA_SPL_6,LH,DorsAttnA,SPL,Dorsal attention,-14.9,-71.1,57.0,0.0413224219781487,1.1836681174643369,0.2450532507665847,0.6323954858492509,False
