parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
142,17Networks_LH_ContB_PFClv_3,LH,ContB,PFClv,Frontoparietal control,-27.6,56.8,13.0,0.15380043242700728,3.723066152574639,0.0020403986185668723,0.0032387279659791624,True
143,17Networks_LH_ContB_PFCmp_1,LH,ContB,PFCmp,Frontoparietal control,-3.7,28.1,47.1,0.08747627271831426,3.0582127882541807,0.007968837096193566,0.01114522670796303,True
144,17Networks_LH_ContC_pCun_1,LH,ContC,pCun,Frontoparietal control,-10.3,-69.6,31.3,0.2192130419726438,7.310026345028052,2.5673512139010365e-06,1.6563556218716363e-05,True
145,17Networks_LH_ContC_pCun_2,LH,ContC,pCun,Frontoparietal control,-9.1,-77.1,45.3,0.17962042947139367,4.6104469068739995,0.00033987022184408426,0.0007155162565138616,True
146,17Networks_LH_ContC_pCun_3,LH,ContC,pCun,Frontoparietal control,-5.0,-63.8,52.0,0.18041226157888884,4.558658736893857,0.0003766580288610735,0.0007609253108304516,True
147,17Networks_LH_ContC_Cingp_1,LH,ContC,Cingp,Frontoparietal control,-5.7,-40.6,23.3,0.18130088158819885,6.48022486189773,1.0381282915049075e-05,4.613903517799589e-05,True
148,17Networks_LH_ContC_Cingp_2,LH,ContC,Cingp,Frontoparietal control,-4.1,-21.7,28.9,0.18426923321124208,6.237159012943841,1.591165379924984e-05,6.629855749687434e-05,True
149,17Networks_LH_DefaultA_IPL_1,LH,DefaultA,IPL,Default mode,-47.3,-63.6,31.3,0.21651429392460414,5.46909651875899,6.469812223168453e-05,0.0002070339911413905,True
150,17Networks_LH_DefaultA_IPL_2,LH,DefaultA,IPL,Default mode,-41.4,-72.0,43.3,0.23233711155288644,8.229532138696404,6.067380665710428e-07,6.067380665710428e-06,True
151,17Networks_LH_DefaultA_PFCd_1,LH,DefaultA,PFCd,Default mode,-24.8,28.3,43.5,0.11790018079544808,3.7195718760578336,0.0020550488281686147,0.0032490890563930666,True
152,17Networks_LH_DefaultA_PFCd_2,LH,DefaultA,PFCd,Default mode,-18.4,35.8,48.1,0.13479441267212683,5.324378324271711,8.502144701691742e-05,0.00024932152620239746,True
153,17Networks_LH_DefaultA_PFCd_3,LH,DefaultA,PFCd,Default mode,-22.4,19.4,51.8,0.12545670938178521,4.644175221548811,0.0003179138003673158,0.0006911169573202517,True
154,17Networks_LH_DefaultA_pCunPCC_1,LH,DefaultA,pCunPCC,Default mode,-4.2,-53.4,20.2,0.1914941228704099,7.883968521831898,1.0303661502564893e-06,8.837044553365598e-06,True
155,17Networks_LH_DefaultA_pCunPCC_2,LH,DefaultA,pCunPCC,Default mode,-5.3,-60.2,30.1,0.22176070383490537,7.069812422737898,3.8105282659110506e-06,2.2383965690834558e-05,True
156,17Networks_LH_DefaultA_pCunPCC_3,LH,DefaultA,pCunPCC,Default mode,-7.4,-44.3,32.0,0.1659637152179187,6.31186310171953,1.3942420489404106e-05,5.9935167287518346e-05,True
157,17Networks_LH_DefaultA_pCunPCC_4,LH,DefaultA,pCunPCC,Default mode,-4.0,-33.9,37.8,0.20833489403271807,9.777113291618047,6.716456292187762e-08,1.2793250080357641e-06,True
158,17Networks_LH_DefaultA_pCunPCC_5,LH,DefaultA,pCunPCC,Default mode,-2.6,-15.5,37.0,0.12320069868870685,5.241063596823187,9.962383303600661e-05,0.00028262080293902584,True
159,17Networks_LH_DefaultA_pCunPCC_6,LH,DefaultA,pCunPCC,Default mode,-3.0,-68.2,41.2,0.20452730343164913,7.317486801667558,2.5363673293813113e-06,1.6563556218716363e-05,True
160,17Networks_LH_DefaultA_pCunPCC_7,LH,DefaultA,pCunPCC,Default mode,-6.7,-50.9,42.8,0.16194874747351334,6.1391207083250485,1.894617228036541e-05,7.56693514706286e-05,True
161,17Networks_LH_DefaultA_PFCm_1,LH,DefaultA,PFCm,Default mode,-4.7,55.1,-10.1,0.07194738836770377,2.0502263272332657,0.05824317841823459,0.06562611652758828,False
162,17Networks_LH_DefaultA_PFCm_2,LH,DefaultA,PFCm,Default mode,-5.9,34.9,-8.8,0.24553011612113046,5.181474053215665,0.00011164319646007544,0.0003058717711234943,True
163,17Networks_LH_DefaultA_PFCm_3,LH,DefaultA,PFCm,Default mode,-6.4,59.2,6.5,0.14898086470115038,4.051133152805152,0.0010448899721144248,0.0018412158098932594,True
164,17Networks_LH_DefaultA_PFCm_4,LH,DefaultA,PFCm,Default mode,-6.1,44.7,5.9,0.17017991882863512,5.843908248004064,3.230397003551877e-05,0.00011618124637587881,True
165,17Networks_LH_DefaultA_PFCm_5,LH,DefaultA,PFCm,Default mode,-16.1,67.0,8.4,0.2862656846634422,3.796215633559003,0.0017567691448184433,0.0028334986206749084,True
166,17Networks_LH_DefaultA_PFCm_6,LH,DefaultA,PFCm,Default mode,-5.4,33.7,20.4,0.12116180901219768,4.788873960737468,0.00023904817650526614,0.0005463958320120368,True
167,17Networks_LH_DefaultB_Temp_1,LH,DefaultB,Temp,Default mode,-43.3,12.9,-33.3,0.19237153601258278,5.128487897260387,0.00012358981064960784,0.00033111023422502904,True
168,17Networks_LH_DefaultB_Temp_2,LH,DefaultB,Temp,Default mode,-53.9,-1.6,-29.3,0.19520644441654955,5.900855485930917,2.9117208816667638e-05,0.00010784151413580607,True
169,17Networks_LH_DefaultB_Temp_3,LH,DefaultB,Temp,Default mode,-61.5,-17.6,-20.5,0.03541003402018165,1.603430904746232,0.129683705940218,0.1368693466387525,False
170,17Networks_LH_DefaultB_Temp_4,LH,DefaultB,Temp,Default mode,-57.0,-8.9,-13.9,0.30083599301494746,9.81172696598342,6.412845275928509e-08,1.2793250080357641e-06,True
171,17Networks_LH_DefaultB_Temp_5,LH,DefaultB,Temp,Default mode,-60.6,-34.7,-3.2,0.23771050880292316,8.009618246942905,8.484416661583547e-07,7.892480615426555e-06,True
172,17Networks_LH_DefaultB_Temp_6,LH,DefaultB,Temp,Default mode,-52.4,-22.6,-5.2,0.31042645236430183,8.438156685307694,4.4383032690411417e-07,4.9314480767123795e-06,True
173,17Networks_LH_DefaultB_IPL_1,LH,DefaultB,IPL,Default mode,-45.7,-59.0,21.1,0.26356284839487065,8.45024838564367,4.3592969904269817e-07,4.9314480767123795e-06,True
174,17Networks_LH_DefaultB_IPL_2,LH,DefaultB,IPL,Default mode,-56.5,-54.6,29.7,0.2285224646398776,7.430781119228988,2.1111797569225833e-06,1.4313083097780225e-05,True
175,17Networks_LH_DefaultB_PFCd_1,LH,DefaultB,PFCd,Default mode,-4.2,51.4,27.9,0.13465951792909855,4.251885394677534,0.0006960789623832205,0.0013010821726789168,True
176,17Networks_LH_DefaultB_PFCd_2,LH,DefaultB,PFCd,Default mode,-13.8,57.5,30.9,0.17688314978052636,5.074049655859953,0.00013724647644186995,0.0003541844553338579,True
177,17Networks_LH_DefaultB_PFCd_3,LH,DefaultB,PFCd,Default mode,-21.9,50.2,31.3,0.16305608857438672,4.859847746018929,0.00020802817966630773,0.0004923743897427402,True
178,17Networks_LH_DefaultB_PFCd_4,LH,DefaultB,PFCd,Default mode,-7.9,42.7,51.2,0.14747585985695527,5.633973786731195,4.755465795586475e-05,0.0001572054808458339,True
179,17Networks_LH_DefaultB_PFCd_5,LH,DefaultB,PFCd,Default mode,-12.5,24.2,61.1,0.11730566084467427,4.107750917876841,0.0009315080998093997,0.0016625434349917638,True
180,17Networks_LH_DefaultB_PFCd_6,LH,DefaultB,PFCd,Default mode,-6.5,10.4,64.4,0.23999995369371419,7.688316810051068,1.399862205455763e-06,9.999015753255451e-06,True
181,17Networks_LH_DefaultB_PFCl_1,LH,DefaultB,PFCl,Default mode,-41.3,19.0,47.8,0.12396304263581705,5.765507554654199,3.729657131253125e-05,0.00012860886659493532,True
182,17Networks_LH_DefaultB_PFCl_2,LH,DefaultB,PFCl,Default mode,-41.6,7.1,48.6,0.1613174870025373,9.146445839344102,1.594793839477252e-07,2.2782769135389313e-06,True
183,17Networks_LH_DefaultB_PFCv_1,LH,DefaultB,PFCv,Default mode,-35.6,22.3,-15.5,0.18455028858093764,5.648241688416575,4.631242047468863e-05,0.00015437473491562877,True
184,17Networks_LH_DefaultB_PFCv_2,LH,DefaultB,PFCv,Default mode,-35.9,36.9,-13.0,0.12797569539686848,5.373707708507322,7.743831373214833e-05,0.00023644141033214033,True
185,17Networks_LH_DefaultB_PFCv_3,LH,DefaultB,PFCv,Default mode,-46.2,31.6,-10.3,0.18248779371309246,6.134406178691675,1.9106511246333723e-05,7.56693514706286e-05,True
186,17Networks_LH_DefaultB_PFCv_4,LH,DefaultB,PFCv,Default mode,-47.7,28.3,0.5,0.23641983388998444,8.498827831048764,4.056515700059467e-07,4.9169887273448085e-06,True
187,17Networks_LH_DefaultB_PFCv_5,LH,DefaultB,PFCv,Default mode,-53.0,19.2,11.5,0.26743848224654954,9.686692068199399,7.583525537726911e-08,1.3739082871574778e-06,True
188,17Networks_LH_DefaultC_IPL_1,LH,DefaultC,IPL,Default mode,-40.4,-78.5,30.2,0.16234816816182737,6.306104045697548,1.4084764312566812e-05,5.9935167287518346e-05,True
189,17Networks_LH_DefaultC_Rsp_1,LH,DefaultC,Rsp,Default mode,-13.5,-48.9,4.0,0.06805848811943338,3.3346625596154857,0.004525500624064663,0.006606570254108997,True
190,17Networks_LH_DefaultC_Rsp_2,LH,DefaultC,Rsp,Default mode,-8.0,-51.9,9.2,0.14257096684017306,7.080261811475238,3.7450303503973837e-06,2.2383965690834558e-05,True
191,17Networks_LH_DefaultC_Rsp_3,LH,DefaultC,Rsp,Default mode,-13.0,-60.7,18.6,0.16041178799113462,8.264750057676386,5.753334329514746e-07,6.067380665710428e-06,True
192,17Networks_LH_DefaultC_PHC_1,LH,DefaultC,PHC,Default mode,-21.0,-20.7,-25.6,0.04567856368596209,3.1486174685885002,0.006625065343067752,0.00946437906152536,True
193,17Networks_LH_DefaultC_PHC_2,LH,DefaultC,PHC,Default mode,-30.1,-32.6,-18.0,0.1370336819120171,6.077166268613148,2.1170107406809787e-05,8.302002904631288e-05,True
194,17Networks_LH_DefaultC_PHC_3,LH,DefaultC,PHC,Default mode,-18.6,-37.3,-11.8,0.04124533650481908,2.3897644985015476,0.030427270724317366,0.036549274143324165,True
195,17Networks_LH_TempPar_1,LH,TempPar,nan,Temporoparietal,-52.8,6.2,-11.6,0.338641177034966,11.278021474125836,1.0045714369067307e-08,3.5646448259811967e-07,True
196,17Networks_LH_TempPar_2,LH,TempPar,nan,Temporoparietal,-60.5,-12.6,-2.7,0.4491821332369104,12.632545282039445,2.1355014883863304e-09,1.7084011907090642e-07,True
197,17Networks_LH_TempPar_3,LH,TempPar,nan,Temporoparietal,-61.7,-31.9,5.0,0.43942155507687536,13.556906922498126,8.023507906048846e-10,8.023507906048846e-08,True
198,17Networks_LH_TempPar_4,LH,TempPar,nan,Temporoparietal,-52.6,-43.0,5.1,0.3692538539190434,11.307334383926454,9.699452641183574e-09,3.5646448259811967e-07,True
199,17Networks_LH_TempPar_5,LH,TempPar,nan,Temporoparietal,-56.6,-53.7,10.0,0.32353956588455424,9.65638773201037,7.899972651155498e-08,1.3739082871574778e-06,True
200,17Networks_LH_TempPar_6,LH,TempPar,nan,Temporoparietal,-58.5,-49.0,16.2,0.3075566012884138,10.02162885978523,4.85681899128705e-08,1.142780939126365e-06,True
201,17Networks_RH_VisCent_ExStr_1,RH,VisCent,ExStr,Visual,35.4,-53.7,-17.3,0.04658020142634212,1.6170184460822432,0.12670588376400813,0.13408030027937368,False
202,17Networks_RH_VisCent_ExStr_2,RH,VisCent,ExStr,Visual,37.1,-73.3,-15.4,0.08087583393132121,2.166367772395219,0.0467985719962634,0.05394648068733533,False
203,17Networks_RH_VisCent_ExStr_3,RH,VisCent,ExStr,Visual,23.1,-73.6,-10.7,0.05338860390411461,2.309301942430158,0.035578503658985336,0.042229677933513746,True
204,17Networks_RH_VisCent_ExStr_4,RH,VisCent,ExStr,Visual,19.3,-88.0,-12.5,0.11086425092946736,3.146473737879359,0.006654174550095825,0.009472134590883738,True
205,17Networks_RH_VisCent_ExStr_5,RH,VisCent,ExStr,Visual,42.3,-83.6,-12.2,0.1011709056011161,2.522798733676329,0.023426410735187992,0.028796233010188552,True
206,17Networks_RH_VisCent_ExStr_6,RH,VisCent,ExStr,Visual,25.2,-96.5,-9.9,0.16202040228584727,4.011207049446004,0.0011331939947988791,0.0019707721648676156,True
207,17Networks_RH_VisCent_Striate_1,RH,VisCent,Striate,Visual,8.4,-92.1,-1.6,0.10055695676155034,4.586343975927349,0.0003565098059510242,0.0007350717648474725,True
208,17Networks_RH_VisCent_ExStr_7,RH,VisCent,ExStr,Visual,35.4,-88.7,2.1,0.06449581841230366,1.949815016556593,0.07014474840565106,0.07772271291484882,False
209,17Networks_RH_VisCent_ExStr_8,RH,VisCent,ExStr,Visual,23.6,-98.8,7.4,0.018015044083752887,0.4459338374666396,0.6620144324062295,0.6670170603589214,False
210,17Networks_RH_VisCent_ExStr_9,RH,VisCent,ExStr,Visual,43.8,-78.8,10.4,0.014860856373327878,0.5525398307204042,0.5887182160312482,0.5946648646780285,False
211,17Networks_RH_VisCent_ExStr_10,RH,VisCent,ExStr,Visual,12.7,-94.1,18.8,0.008965709341261695,0.42604692220715445,0.676124093394089,0.679521701903607,False
212,17Networks_RH_VisCent_ExStr_11,RH,VisCent,ExStr,Visual,27.1,-87.1,20.7,0.032290351220883286,1.4878829527912685,0.15750124372158741,0.16535563645311013,False
213,17Networks_RH_VisPeri_ExStrInf_1,RH,VisPeri,ExStrInf,Visual,26.1,-51.9,-8.8,0.05206414226083862,2.8108665686883683,0.013167756007759643,0.017325994747052164,True
214,17Networks_RH_VisPeri_ExStrInf_2,RH,VisPeri,ExStrInf,Visual,18.2,-35.9,-12.5,0.03874850961722886,2.298620608328899,0.036320994108757054,0.042801660285170316,True
215,17Networks_RH_VisPeri_ExStrInf_3,RH,VisPeri,ExStrInf,Visual,9.2,-72.2,-4.8,0.06467852780547341,3.268253235194407,0.005185650703725191,0.007488304265307135,True
216,17Networks_RH_VisPeri_ExStrInf_4,RH,VisPeri,ExStrInf,Visual,12.9,-57.4,-3.4,0.04565063160419186,2.747238347950839,0.014969136016638294,0.01937752235163533,True
217,17Networks_RH_VisPeri_ExStrInf_5,RH,VisPeri,ExStrInf,Visual,17.9,-44.7,-2.7,0.041189301536992955,1.84060738065222,0.08554662900614798,0.09298546631103041,False
218,17Networks_RH_VisPeri_StriCal_1,RH,VisPeri,StriCal,Visual,9.0,-73.4,8.3,0.07886785777936153,4.846654055030408,0.00021346389951666894,0.0005022679988627505,True
219,17Networks_RH_VisPeri_StriCal_2,RH,VisPeri,StriCal,Visual,21.6,-59.5,5.8,0.04985771383584625,2.8517097708785237,0.01212447886718816,0.016058912406871736,True
220,17Networks_RH_VisPeri_ExStrSup_1,RH,VisPeri,ExStrSup,Visual,15.8,-66.0,18.8,0.08919872525350345,4.105809515310424,0.0009351806821828672,0.0016625434349917638,True
221,17Networks_RH_VisPeri_ExStrSup_2,RH,VisPeri,ExStrSup,Visual,5.0,-80.0,23.3,0.11347914217327344,5.72857456458555,3.9920514620301225e-05,0.00013532377837390246,True
222,17Networks_RH_VisPeri_ExStrSup_3,RH,VisPeri,ExStrSup,Visual,14.3,-77.4,33.7,0.14025959917148503,4.53921943791698,0.0003915001934077435,0.0007869350621261175,True
223,17Networks_RH_VisPeri_ExStrSup_4,RH,VisPeri,ExStrSup,Visual,16.2,-86.8,36.6,0.07718004623708019,2.2049842433240485,0.04347987174483471,0.05026574768188984,False
224,17Networks_RH_SomMotA_1,RH,SomMotA,nan,Somatomotor,54.6,-16.8,40.2,0.06951813329451534,2.485270159466254,0.02522822959110394,0.030672619563652206,True
225,17Networks_RH_SomMotA_2,RH,SomMotA,nan,Somatomotor,52.3,-12.8,49.2,0.12984000739172372,3.519354568827169,0.003098020806414458,0.004766185856022244,True
226,17Networks_RH_SomMotA_3,RH,SomMotA,nan,Somatomotor,44.1,-10.8,48.2,0.11708471726526182,4.144810392426916,0.0008641483526713473,0.0015711788230388132,True
227,17Networks_RH_SomMotA_4,RH,SomMotA,nan,Somatomotor,49.1,-25.5,55.8,0.012247002292135021,0.5753700075445525,0.5735716713945971,0.5808320722983262,False
228,17Networks_RH_SomMotA_5,RH,SomMotA,nan,Somatomotor,6.9,-10.0,51.3,0.044967241175296234,1.6853084256547601,0.11261377028208466,0.11980188327881347,False
229,17Networks_RH_SomMotA_6,RH,SomMotA,nan,Somatomotor,42.4,-21.1,54.7,0.05540554264202418,2.5928029341769125,0.02038894348946478,0.025890721891383847,True
230,17Networks_RH_SomMotA_7,RH,SomMotA,nan,Somatomotor,36.4,-18.2,63.3,0.036815024384773874,1.7376337931989618,0.10275640333765092,0.11019453441034952,False
231,17Networks_RH_SomMotA_8,RH,SomMotA,nan,Somatomotor,32.4,-34.1,63.1,0.0320867338747102,1.7709969614159486,0.09687324120489757,0.10444554307805667,False
232,17Networks_RH_SomMotA_9,RH,SomMotA,nan,Somatomotor,31.0,-40.6,64.0,0.047585276682665774,2.8873517979187238,0.01128024659863325,0.015090630901181604,True
233,17Networks_RH_SomMotA_10,RH,SomMotA,nan,Somatomotor,34.1,-27.2,61.0,0.045409749125026086,2.586552639769147,0.020643997815637867,0.026049208600173963,True
234,17Networks_RH_SomMotA_11,RH,SomMotA,nan,Somatomotor,4.4,-24.7,58.4,0.0866924582929861,4.299210222787009,0.000632808558134761,0.0011996370770327221,True
235,17Networks_RH_SomMotA_12,RH,SomMotA,nan,Somatomotor,28.7,-10.9,64.8,0.025514459406763553,1.2946204742714595,0.21502627882997621,0.22340392605711812,False
236,17Networks_RH_SomMotA_13,RH,SomMotA,nan,Somatomotor,9.2,-40.1,68.0,0.10141344833792233,4.023191797552963,0.0011059190622858767,0.0019402088812032923,True
237,17Networks_RH_SomMotA_14,RH,SomMotA,nan,Somatomotor,21.2,-24.4,66.0,0.056449187282600725,3.05252261960714,0.008061878237333895,0.011197053107408187,True
238,17Networks_RH_SomMotA_15,RH,SomMotA,nan,Somatomotor,22.2,-28.9,67.9,0.06763645472023265,3.5036035217924275,0.0031997830444168898,0.004903882060409027,True
239,17Networks_RH_SomMotA_16,RH,SomMotA,nan,Somatomotor,22.3,-35.0,70.4,0.052718529568810624,3.3740338903922953,0.004174361677466799,0.0061162808461052,True
240,17Networks_RH_SomMotA_17,RH,SomMotA,nan,Somatomotor,16.8,-6.2,69.5,0.05631543059056749,2.5560785450512418,0.021932005550822833,0.027329601932489508,True
241,17Networks_RH_SomMotA_18,RH,SomMotA,nan,Somatomotor,5.5,-22.0,71.7,0.09172529622261921,4.667241048590623,0.00030374192939999957,0.0006712528826519328,True
242,17Networks_RH_SomMotA_19,RH,SomMotA,nan,Somatomotor,16.3,-18.4,72.6,0.043394866118303566,2.569449031564067,0.021357683967544297,0.026780794943629213,True
243,17Networks_RH_SomMotA_20,RH,SomMotA,nan,Somatomotor,12.8,-32.9,75.6,0.07692649878555338,3.823461114974893,0.0016616074705643055,0.0027128285233702946,True
244,17Networks_RH_SomMotB_Aud_1,RH,SomMotB,Aud,Somatomotor,53.1,2.6,-5.6,0.23667466420406522,7.780924402280436,1.2101111259666824e-06,9.477511807303968e-06,True
245,17Networks_RH_SomMotB_Aud_2,RH,SomMotB,Aud,Somatomotor,53.5,-13.7,5.7,0.3195184795800583,9.954658403335825,5.304605156933655e-08,1.1632440070987026e-06,True
246,17Networks_RH_SomMotB_Ins_1,RH,SomMotB,Ins,Somatomotor,39.8,-18.4,4.8,0.041126954965657075,1.7751867858539547,0.09615578209725127,0.10395219686189328,False
247,17Networks_RH_SomMotB_S2_1,RH,SomMotB,S2,Somatomotor,37.9,-7.9,13.8,0.05204317169457722,2.9613617543316892,0.00970663343755815,0.013206303996677755,True
248,17Networks_RH_SomMotB_S2_2,RH,SomMotB,S2,Somatomotor,34.8,-21.5,14.3,0.03205854119881898,1.9527180211582187,0.06977180097160046,0.0777147947649662,False
249,17Networks_RH_SomMotB_Aud_3,RH,SomMotB,Aud,Somatomotor,60.1,-23.7,10.8,0.3410467568932678,12.079924876310917,3.9475970609815445e-09,2.035543485490559e-07,True
250,17Networks_RH_SomMotB_S2_3,RH,SomMotB,S2,Somatomotor,40.9,-13.1,18.2,0.033702163396068324,2.37563253600647,0.03127783692926469,0.03745848734043675,True
251,17Networks_RH_SomMotB_S2_4,RH,SomMotB,S2,Somatomotor,41.5,-28.9,18.0,0.07693053143896572,4.3939187101081645,0.000523242334840507,0.001031019378996073,True
252,17Networks_RH_SomMotB_S2_5,RH,SomMotB,S2,Somatomotor,49.5,-10.0,12.9,0.06111950852390097,2.816010189217582,0.013031710888077128,0.01720357873013482,True
253,17Networks_RH_SomMotB_S2_6,RH,SomMotB,S2,Somatomotor,59.2,0.7,10.4,0.07329786094647342,2.9761245520732023,0.009419526026439943,0.012859421196505042,True
254,17Networks_RH_SomMotB_S2_7,RH,SomMotB,S2,Somatomotor,49.0,-21.3,18.5,0.04543966517859021,2.0557526182282717,0.05764505394379178,0.06513565417377602,False
255,17Networks_RH_SomMotB_S2_8,RH,SomMotB,S2,Somatomotor,61.8,-11.5,15.3,0.13570860718910704,5.356941110606661,7.99338512884234e-05,0.00023860851130872658,True
256,17Networks_RH_SomMotB_Cent_1,RH,SomMotB,Cent,Somatomotor,60.7,6.4,29.3,0.06729102283581784,3.410092857413535,0.0038766599097649914,0.00581078176943299,True
257,17Networks_RH_SomMotB_Cent_2,RH,SomMotB,Cent,Somatomotor,59.2,-5.3,27.2,0.2544757802582979,8.53854349973709,3.8254646117472296e-07,4.86648192594081e-06,True
258,17Networks_RH_SomMotB_Cent_3,RH,SomMotB,Cent,Somatomotor,51.5,-6.4,37.2,0.24010880840969911,6.551988054025774,9.165783544763504e-06,4.214153353914254e-05,True
259,17Networks_RH_DorsAttnA_TempOcc_1,RH,DorsAttnA,TempOcc,Dorsal attention,33.5,-36.5,-22.9,0.04924346895480971,1.6937479821159391,0.11097024497309614,0.11836826130463589,False
260,17Networks_RH_DorsAttnA_TempOcc_2,RH,DorsAttnA,TempOcc,Dorsal attention,49.8,-49.3,-18.1,0.0961839560359887,2.9022888264331073,0.01094376390911523,0.01468961598538957,True
261,17Networks_RH_DorsAttnA_TempOcc_3,RH,DorsAttnA,TempOcc,Dorsal attention,50.1,-64.5,-9.3,0.07874662787630199,2.612940568631495,0.019587607713918317,0.025012821885510877,True
262,17Networks_RH_DorsAttnA_ParOcc_1,RH,DorsAttnA,ParOcc,Dorsal attention,48.6,-65.7,4.3,0.11881178233168792,3.7091599614740063,0.002099333841122525,0.003293072691956902,True
263,17Networks_RH_DorsAttnA_ParOcc_2,RH,DorsAttnA,ParOcc,Dorsal attention,53.7,-55.6,12.4,0.2783916093614359,7.853694503221427,1.0800604942884049e-06,8.837044553365598e-06,True
264,17Networks_RH_DorsAttnA_ParOcc_3,RH,DorsAttnA,ParOcc,Dorsal attention,35.6,-79.3,24.2,0.07112850936359087,2.2977604978654145,0.036381411242394766,0.042801660285170316,True
265,17Networks_RH_DorsAttnA_SPL_1,RH,DorsAttnA,SPL,Dorsal attention,28.9,-77.8,36.7,0.08669266796448814,2.738612309545128,0.015231041679229609,0.01965295700545756,True
266,17Networks_RH_DorsAttnA_SPL_2,RH,DorsAttnA,SPL,Dorsal attention,31.6,-66.5,35.4,0.17222872681053106,5.740014460087514,3.9087830419241814e-05,0.00013363360827091218,True
267,17Networks_RH_DorsAttnA_SPL_3,RH,DorsAttnA,SPL,Dorsal attention,18.6,-79.0,50.2,0.10016937142485575,3.0533895888421205,0.008047633477949878,0.011197053107408187,True
268,17Networks_RH_DorsAttnA_SPL_4,RH,DorsAttnA,SPL,Dorsal attention,30.9,-63.8,53.0,0.17752947343416695,6.16152446044953,1.8203190607407945e-05,7.354824487841595e-05,True
269,17Networks_RH_DorsAttnA_SPL_5,RH,DorsAttnA,SPL,Dorsal attention,20.9,-68.6,52.9,0.11136887799907445,3.120809186517587,0.007012637670220339,0.00994700378754658,True
270,17Networks_RH_DorsAttnA_SPL_6,RH,DorsAttnA,SPL,Dorsal attention,34.0,-50.6,54.3,0.13799606342201323,5.097310096256139,0.00013122980761752625,0.0003430844643595458,True
271,17Networks_RH_DorsAttnA_SPL_7,RH,DorsAttnA,SPL,Dorsal attention,26.7,-58.1,60.7,0.05015916492047529,1.7471384179315124,0.10104925682517071,0.10865511486577495,False
272,17Networks_RH_DorsAttnA_SPL_8,RH,DorsAttnA,SPL,Dorsal attention,13.5,-64.0,64.8,0.09427876000713468,2.7989589195006537,0.013488027057908436,0.01763140791883456,True
273,17Networks_RH_DorsAttnB_TempOcc_1,RH,DorsAttnB,TempOcc,Dorsal attention,59.3,-54.6,-2.6,0.15567759650761864,5.36562886394179,7.863052943155935e-05,0.00023648279528288527,True
274,17Networks_RH_DorsAttnB_PostC_1,RH,DorsAttnB,PostC,Dorsal attention,61.2,-14.2,30.2,0.08184751396677174,3.1906173611685107,0.006079509275685356,0.008716142330731693,True
275,17Networks_RH_DorsAttnB_PostC_2,RH,DorsAttnB,PostC,Dorsal attention,57.2,-22.5,44.0,0.03612466208186282,1.4091238889152027,0.17919172700406547,0.1876353162346235,False
276,17Networks_RH_DorsAttnB_PostC_3,RH,DorsAttnB,PostC,Dorsal attention,43.6,-37.6,50.0,0.10374701082387827,5.2171839763220715,0.00010427104751302683,0.0002916672657707044,True
277,17Networks_RH_DorsAttnB_PostC_4,RH,DorsAttnB,PostC,Dorsal attention,45.2,-28.2,42.9,0.03814686493254295,1.8657771558725156,0.08175065960123787,0.08958976394656204,False
278,17Networks_RH_DorsAttnB_PostC_5,RH,DorsAttnB,PostC,Dorsal attention,35.8,-36.0,51.5,0.07412209312422723,3.711221464551948,0.002090489931541702,0.003292110128412129,True
279,17Networks_RH_DorsAttnB_PostC_6,RH,DorsAttnB,PostC,Dorsal attention,7.4,-53.7,59.8,0.1833304812326728,4.615083935519819,0.00033676158636834763,0.0007148493874328344,True
280,17Networks_RH_DorsAttnB_PostC_7,RH,DorsAttnB,PostC,Dorsal attention,24.4,-50.0,68.2,0.05745925237971659,2.488390793821777,0.02507350351963172,0.03057744331662405,True
281,17Networks_RH_DorsAttnB_PostC_8,RH,DorsAttnB,PostC,Dorsal attention,16.1,-46.7,73.7,0.06875122185653075,3.4462022768593408,0.0035997874667853184,0.005474961926669686,True
282,17Networks_RH_DorsAttnB_FEF_1,RH,DorsAttnB,FEF,Dorsal attention,39.5,-3.1,52.9,0.10875304230058079,3.396563462749812,0.003985789875911857,0.005926825094292724,True
283,17Networks_RH_DorsAttnB_FEF_2,RH,DorsAttnB,FEF,Dorsal attention,27.6,-3.6,52.2,0.06073104652366735,2.586624701932871,0.02064103982036123,0.026049208600173963,True
284,17Networks_RH_DorsAttnB_FEF_3,RH,DorsAttnB,FEF,Dorsal attention,24.8,-3.1,63.8,0.05986144198411144,2.4907872799491977,0.02495529613824627,0.030526356132411336,True
285,17Networks_RH_SalVentAttnA_ParOper_1,RH,SalVentAttnA,ParOper,Salience / ventral attention,57.9,-30.9,24.3,0.09374038886253298,3.20081797024547,0.0059538691950439294,0.008566718266250257,True
286,17Networks_RH_SalVentAttnA_ParOper_2,RH,SalVentAttnA,ParOper,Salience / ventral attention,60.4,-21.9,22.5,0.06824789222122947,3.108815571473988,0.007186631051246321,0.01015778240458844,True
287,17Networks_RH_SalVentAttnA_ParOper_3,RH,SalVentAttnA,ParOper,Salience / ventral attention,62.6,-25.8,38.0,0.08009621547746798,2.7855477515153,0.013857806686679804,0.018055774184599093,True
