parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
34,17Networks_LH_SomMotA_10,LH,SomMotA,nan,Somatomotor,-32.1,-28.9,62.2,0.03571565642280877,1.7320328523836834,0.10036888867383835,0.10745322573335721,False
35,17Networks_LH_SomMotA_11,LH,SomMotA,nan,Somatomotor,-29.8,-38.3,64.8,0.05503356563392451,2.9591758115662334,0.008397907026579703,0.010464681653058819,True
36,17Networks_LH_SomMotA_12,LH,SomMotA,nan,Somatomotor,-23.5,-10.7,64.9,0.039657035167330934,1.5296614507341308,0.14348466766974927,0.15024572530863797,False
37,17Networks_LH_SomMotA_13,LH,SomMotA,nan,Somatomotor,-19.3,-24.3,66.5,0.04271576046796631,2.0662774228516976,0.05350063110728181,0.05863082861071979,False
38,17Networks_LH_SomMotA_14,LH,SomMotA,nan,Somatomotor,-8.4,-41.7,70.2,0.11073728249173363,4.46922921938175,0.0002964603093880855,0.0005089447371469279,True
39,17Networks_LH_SomMotA_15,LH,SomMotA,nan,Somatomotor,-4.0,-25.7,68.6,0.08966824176232352,4.106228311143861,0.0006629707230382752,0.0010045010955125383,True
40,17Networks_LH_SomMotA_16,LH,SomMotA,nan,Somatomotor,-14.2,-11.2,72.2,0.031615002201335354,1.0398298431706967,0.3121856780957051,0.320190439072518,False
41,17Networks_LH_SomMotA_17,LH,SomMotA,nan,Somatomotor,-18.5,-31.0,68.7,0.06697094421647519,3.441084350950913,0.002913782825679284,0.0040895197553393456,True
42,17Networks_LH_SomMotA_18,LH,SomMotA,nan,Somatomotor,-19.0,-40.0,71.8,0.06868590236020465,3.1465436113584384,0.005580472658965014,0.007366960605894408,True
43,17Networks_LH_SomMotA_19,LH,SomMotA,nan,Somatomotor,-11.9,-26.8,73.3,0.05501235254281072,2.581514534957494,0.01881588493888262,0.022201634146174182,True
44,17Networks_LH_SomMotB_Aud_1,LH,SomMotB,Aud,Somatomotor,-49.8,-9.8,0.5,0.25837279130700286,9.721347677122555,1.3772167373633025e-08,1.224408451177357e-07,True
45,17Networks_LH_SomMotB_Aud_2,LH,SomMotB,Aud,Somatomotor,-55.9,-21.4,7.7,0.3397492091275346,9.944206192355454,9.733339349572417e-09,9.982912153407609e-08,True
46,17Networks_LH_SomMotB_Ins_1,LH,SomMotB,Ins,Somatomotor,-36.1,-24.1,9.9,0.12065133450244064,7.141396323096281,1.1867774411172143e-06,4.238490861132909e-06,True
47,17Networks_LH_SomMotB_S2_1,LH,SomMotB,S2,Somatomotor,-38.3,-9.1,12.8,0.05939159854903924,2.6301526464681304,0.016985913489296026,0.02022132558249527,True
48,17Networks_LH_SomMotB_S2_2,LH,SomMotB,S2,Somatomotor,-35.7,-26.3,18.9,0.07944419327912058,5.227676583231407,5.686985333929187e-05,0.00012253679516838624,True
49,17Networks_LH_SomMotB_Aud_3,LH,SomMotB,Aud,Somatomotor,-58.6,-37.0,15.7,0.2119915333557266,7.984075462454997,2.52123258868701e-07,1.1757165108752976e-06,True
50,17Networks_LH_SomMotB_Aud_4,LH,SomMotB,Aud,Somatomotor,-41.1,-34.9,14.3,0.22403854570751183,8.928125702905797,4.96187959103743e-08,3.407144759905632e-07,True
51,17Networks_LH_SomMotB_S2_3,LH,SomMotB,S2,Somatomotor,-48.7,-12.9,14.2,0.09893226494627523,5.9062984429531955,1.3661891447480526e-05,3.503049089097571e-05,True
52,17Networks_LH_SomMotB_S2_4,LH,SomMotB,S2,Somatomotor,-59.6,-2.3,11.3,0.11154460566253754,4.69172480414791,0.00018171582682585875,0.00033651079041825693,True
53,17Networks_LH_SomMotB_S2_5,LH,SomMotB,S2,Somatomotor,-48.1,-24.2,17.8,0.10733179770776329,7.89039653359765,2.9810864865113554e-07,1.3230909087306304e-06,True
54,17Networks_LH_SomMotB_S2_6,LH,SomMotB,S2,Somatomotor,-60.9,-17.5,19.5,0.095526710881725,6.284648620677662,6.3246983419731405e-06,1.7918619921861186e-05,True
55,17Networks_LH_SomMotB_Cent_1,LH,SomMotB,Cent,Somatomotor,-59.2,-2.2,23.7,0.2295354382373135,5.297298716838769,4.9007852573284324e-05,0.00010712098923122258,True
56,17Networks_LH_SomMotB_Cent_2,LH,SomMotB,Cent,Somatomotor,-62.4,-10.3,31.2,0.1565500029989003,4.925397008701914,0.00010913879171121327,0.00022048240749740055,True
57,17Networks_LH_SomMotB_Cent_3,LH,SomMotB,Cent,Somatomotor,-53.2,-9.0,30.0,0.3008458967192413,8.30277388286366,1.4381090314424514e-07,7.98949461912473e-07,True
58,17Networks_LH_SomMotB_Cent_4,LH,SomMotB,Cent,Somatomotor,-50.9,-6.8,43.1,0.25018517690115355,6.972843446101953,1.6365072605578616e-06,5.365597575599546e-06,True
59,17Networks_LH_SomMotB_Cent_5,LH,SomMotB,Cent,Somatomotor,-48.0,-16.3,40.2,0.2658917292925549,6.875969468971678,1.9718793210472166e-06,6.360901035636182e-06,True
60,17Networks_LH_DorsAttnA_TempOcc_1,LH,DorsAttnA,TempOcc,Dorsal attention,-44.9,-42.3,-21.3,0.06988634485178917,3.3360022493500097,0.003676968487276674,0.0050674107960642254,True
61,17Networks_LH_DorsAttnA_TempOcc_2,LH,DorsAttnA,TempOcc,Dorsal attention,-32.2,-41.4,-21.0,0.01433108984371321,0.7906715553431674,0.4394296486025859,0.44839760061488354,False
62,17Networks_LH_DorsAttnA_TempOcc_3,LH,DorsAttnA,TempOcc,Dorsal attention,-48.7,-55.7,-15.5,0.1178530660196026,3.9411533318816594,0.0009574651664140619,0.001429052487185167,True
63,17Networks_LH_DorsAttnA_TempOcc_4,LH,DorsAttnA,TempOcc,Dorsal attention,-45.2,-70.0,-8.3,0.10484889843642925,3.9692108028173445,0.0008994472313913957,0.001352552227656234,True
64,17Networks_LH_DorsAttnA_ParOcc_1,LH,DorsAttnA,ParOcc,Dorsal attention,-47.9,-65.3,14.9,0.19090392795838093,7.738071803857167,3.9242736018415077e-07,1.687859613695272e-06,True
65,17Networks_LH_DorsAttnA_ParOcc_2,LH,DorsAttnA,ParOcc,Dorsal attention,-31.8,-84.1,27.0,0.10898468453529148,4.1764524341894536,0.0005671279203829658,0.0008896124241301424,True
66,17Networks_LH_DorsAttnA_SPL_1,LH,DorsAttnA,SPL,Dorsal attention,-26.4,-70.1,30.4,0.09698375681037755,4.166568898091197,0.0005797234179657484,0.0009058178405714818,True
67,17Networks_LH_DorsAttnA_SPL_2,LH,DorsAttnA,SPL,Dorsal attention,-21.2,-78.6,44.7,0.10746848112616036,4.500657212244243,0.0002765981684092811,0.00047895786737537857,True
68,17Networks_LH_DorsAttnA_SPL_3,LH,DorsAttnA,SPL,Dorsal attention,-22.7,-65.5,46.4,0.12146407473433328,4.834567615393864,0.00013298344433677463,0.000263333553142128,True
69,17Networks_LH_DorsAttnA_SPL_4,LH,DorsAttnA,SPL,Dorsal attention,-28.7,-58.0,50.6,0.13882817724426927,6.189717850781217,7.659416820718095e-06,2.112942571232578e-05,True
70,17Networks_LH_DorsAttnA_SPL_5,LH,DorsAttnA,SPL,Dorsal attention,-35.9,-51.8,56.0,0.07892968726667976,4.145932316434677,0.0006069383722461616,0.0009301737505688301,True
71,17Networks_LH_DorsAttnA_SPL_6,LH,DorsAttnA,SPL,Dorsal attention,-14.9,-71.1,57.0,0.11094515828751311,3.5778327419818554,0.0021506602544923304,0.0030614380846865916,True
