parcel_id,parcel_label,reliable_IP_IP_mean,reliable_IP_IP_ci_lo,reliable_IP_IP_ci_hi,reliable_IP_IP_score,reliable_IP_IP_passes,reliable_IP_IP_theta_z,reliable_IP_IP_se_group_mean_z,reliable_IP_IP_sign_flip_p,reliable_IP_IP_t_epoch,reliable_IP_IP_df_epoch,reliable_IP_IP_p_epoch,reliable_IP_IP_cohens_d,reliable_IP_IP_pseudo_mean,reliable_IP_IP_pseudo_sd,reliable_IP_IP_pseudo_se,reliable_SP_SP_mean,reliable_SP_SP_ci_lo,reliable_SP_SP_ci_hi,reliable_SP_SP_score,reliable_SP_SP_passes,reliable_SP_SP_theta_z,reliable_SP_SP_se_group_mean_z,reliable_SP_SP_sign_flip_p,reliable_SP_SP_t_epoch,reliable_SP_SP_df_epoch,reliable_SP_SP_p_epoch,reliable_SP_SP_cohens_d,reliable_SP_SP_pseudo_mean,reliable_SP_SP_pseudo_sd,reliable_SP_SP_pseudo_se,reliable_IT_IT_mean,reliable_IT_IT_ci_lo,reliable_IT_IT_ci_hi,reliable_IT_IT_score,reliable_IT_IT_passes,reliable_IT_IT_theta_z,reliable_IT_IT_se_group_mean_z,reliable_IT_IT_sign_flip_p,reliable_IT_IT_t_epoch,reliable_IT_IT_df_epoch,reliable_IT_IT_p_epoch,reliable_IT_IT_cohens_d,reliable_IT_IT_pseudo_mean,reliable_IT_IT_pseudo_sd,reliable_IT_IT_pseudo_se,reliable_IT_IP_mean,reliable_IT_IP_ci_lo,reliable_IT_IP_ci_hi,reliable_IT_IP_score,reliable_IT_IP_passes,reliable_IT_IP_theta_z,reliable_IT_IP_se_group_mean_z,reliable_IT_IP_sign_flip_p,reliable_IT_IP_t_epoch,reliable_IT_IP_df_epoch,reliable_IT_IP_p_epoch,reliable_IT_IP_cohens_d,reliable_IT_IP_pseudo_mean,reliable_IT_IP_pseudo_sd,reliable_IT_IP_pseudo_se,select_IP_IP_mean,select_IP_IP_t,select_IP_IP_p_perm,select_IP_IP_ci_lo,select_IP_IP_ci_hi,select_IP_IP_passes,evolve_IP_IP_slope,evolve_IP_IP_t,evolve_IP_IP_p_t,evolve_IP_IP_p_perm,evolve_IP_IP_passes,select_SP_SP_mean,select_SP_SP_t,select_SP_SP_p_perm,select_SP_SP_ci_lo,select_SP_SP_ci_hi,select_SP_SP_passes,evolve_SP_SP_slope,evolve_SP_SP_t,evolve_SP_SP_p_t,evolve_SP_SP_p_perm,evolve_SP_SP_passes,select_IT_IT_mean,select_IT_IT_t,select_IT_IT_p_perm,select_IT_IT_ci_lo,select_IT_IT_ci_hi,select_IT_IT_passes,evolve_IT_IT_slope,evolve_IT_IT_t,evolve_IT_IT_p_t,evolve_IT_IT_p_perm,evolve_IT_IT_passes,select_IT_IP_mean,select_IT_IP_t,select_IT_IP_p_perm,select_IT_IP_ci_lo,select_IT_IP_ci_hi,select_IT_IP_passes,evolve_IT_IP_slope,evolve_IT_IP_t,evolve_IT_IP_p_t,evolve_IT_IP_p_perm,evolve_IT_IP_passes
111,111_17Networks_LH_Limbic_OFC_3,0.01037263416741512,-0.004923236344916772,0.024991430679572043,0.0688931106889311,False,0.01037300619399139,0.007770506062950145,0.0688931106889311,1.3349202883258777,16,0.20058737058980494,0.44819053446563845,0.016007362138852278,0.045142865507169026,0.01035648361934725,0.010937557723989508,-0.004280734106452077,0.026017165082489347,0.07129287071292871,False,0.010937993909258016,0.007845543490083427,0.07129287071292871,1.3941665001390111,16,0.18232752948978334,0.4816564896616874,0.01548442776779293,0.043651001301648736,0.01001422649780259,0.01173002849398261,-0.003782772730633758,0.02822875152618374,0.062193780621937804,False,0.011730566530561112,0.008398486940848604,0.062193780621937804,1.3967476062272501,16,0.18156370809860467,0.5614373322459891,0.01630849406563478,0.043624909835846874,0.010008240705027899,0.007915701417868877,-0.00047125365090288404,0.016565915325165863,0.07229277072292771,False,0.007915866752292404,0.004496103076451181,0.07229277072292771,1.7606061555289068,16,0.09740320837524509,0.3537181221879432,0.007915866752292411,0.02237902514954102,0.00513410047798971,0.004070900882918349,0.7592102291389305,0.23627637236276372,-0.0058506187157554195,0.014829517183719266,False,0.0019382912486394996,2.3860012095644088,0.02822558044276271,0.07019298070192981,False,0.003764936623483932,0.8470969226620682,0.22297770222977703,-0.005274913667768412,0.011788535702838433,False,0.00013298971235202307,0.19361912709691498,0.8486422665756718,0.8619138086191381,False,0.010390292623664121,2.0891065961604003,0.0160983901609839,0.0012430700622523417,0.01989841189109676,True,0.0008196355808634063,0.9102110223031511,0.3747392321170488,0.38996100389961,False,0.007171904877643319,1.339724527289084,0.1070892910708929,-0.0030897857673691685,0.017122087385303898,False,0.0011531061218784673,0.9465523941226618,0.35640172120683633,0.26577342265773424,False
112,112_17Networks_LH_Limbic_OFC_4,0.001759464243471764,-0.015459526894196551,0.018867950247128125,0.5081491850814919,False,0.001759466059074749,0.009062156708193093,0.5081491850814919,0.19415533362869514,16,0.8484979140350473,0.08796461447707082,-0.00012236027915861426,0.045059320038824804,0.0103373169744155,0.0049481673024009,-0.009489476221030455,0.01735318039518512,0.17018298170182983,False,0.004948207687230131,0.007096907088025343,0.17018298170182983,0.6972343903979347,16,0.495663266026662,0.24899834786993996,0.009627146804190204,0.04286489177788782,0.009833880604506342,0.016461635972092836,0.0009483686259918304,0.031081100363996073,0.0354964503549645,True,0.016463123168564756,0.007945599014577854,0.0354964503549645,2.071980116081837,16,0.054789214054058524,0.5994361819071476,0.02391852892614985,0.05445777300780106,0.012493469959541148,0.019339845221904246,0.009840668204565516,0.028681157411242726,0.0005999400059994001,True,0.019342256988113187,0.004910727210095171,0.0005999400059994001,3.9387765112162136,16,0.0011738908130309953,1.0294038764675155,0.01934225698811316,0.018789765057508574,0.004310667739923767,0.00040227093313366494,0.0812133723212086,0.4617538246175382,-0.009058807642550211,0.009832525281113677,False,5.694360251354499e-06,0.006460042420954246,0.9949167266237322,0.9946005399460054,False,0.004502205466453856,0.9677000035283227,0.18708129187081293,-0.004228921535656184,0.013571931720540595,False,0.0007398144372397794,0.7762005328371842,0.44771043154027707,0.3347665233476652,False,0.011683295942184885,1.9456548671980625,0.008099190080991902,-0.0001531226107225625,0.022709801239421016,True,0.000586329836585551,0.8795500461445646,0.39069459423068614,0.5087491250874913,False,0.018089388911989218,4.3949741578769865,0.00039996000399960006,0.010321831635691295,0.02596710942006413,True,-0.0004852980344972756,-0.7512612574655153,0.4622053703925065,0.5921407859214078,False
113,113_17Networks_LH_Limbic_OFC_5,0.030625142652009083,0.006972235765696772,0.0548325827188543,0.0015998400159984002,True,0.030634722477457327,0.012545828100734915,0.0015998400159984002,2.441825460342693,16,0.026604265760985846,1.0176488797330705,0.04394594322061109,0.06109392143262369,0.014015906820495805,0.04120987513420083,0.017835450234080674,0.06766345569253816,0.0004999500049995,True,0.04123322720927252,0.01305237417677897,0.0004999500049995,3.1590595435602156,16,0.006078526382590064,1.269402314015727,0.05811499102590858,0.0638652416652703,0.014651691285458762,0.04100073221545862,0.021988410499956215,0.059336144110096,0.0007999200079992001,True,0.041023730314172745,0.009979839260113461,0.0007999200079992001,4.110660426980298,16,0.0008180630545087943,1.2564787381350313,0.05369679249990534,0.06478985150675406,0.014863811330786705,0.01188758711158513,-0.004170445159879544,0.028082451925731937,0.0695930406959304,False,0.011888147122779046,0.008471258452439179,0.0695930406959304,1.4033507759825254,16,0.1796214828794153,0.35964336830197324,0.011888147122779026,0.03305537699445971,0.007583423571552059,0.005502910297388575,1.0957058633114931,0.25177482251774824,-0.003895314425370421,0.01530462382642167,False,0.0006532191782856032,0.7512865996876341,0.46219049825885666,0.5428457154284572,False,0.021545776186273503,4.108513088584421,0.0053994600539946005,0.011808917984398972,0.031715569871661596,True,-0.0005324817561122906,-0.4147874078802821,0.6831992689171176,0.6479352064793521,False,0.011266848262119109,2.29518958690448,0.05699430056994301,0.0021711262993592854,0.020863605176990048,False,-0.0008340917917959514,-0.7027189694258558,0.4912200011689736,0.36126387361263873,False,0.001759279451006649,0.2684455419638999,0.4206579342065793,-0.010915719960401613,0.01399916880202172,False,0.0029276506327581635,2.323681349922565,0.032051748627767676,0.0084991500849915,False
114,114_17Networks_LH_Limbic_TempPole_1,0.018347579539951666,0.007222830501049749,0.02882796434491509,0.029097090290970903,True,0.01834963876026522,0.00573114498325477,0.029097090290970903,3.2017404574267623,16,0.005557342169033505,0.6433823038899159,0.026537955765306778,0.05794472641793107,0.013293431935098582,0.005531054474494939,-0.00630863445440443,0.017605580223176178,0.2645735426457354,False,0.0055311108785755314,0.006306952640839929,0.2645735426457354,0.8769862711128469,16,0.39347170523543396,0.22407284615879594,0.007800539871606265,0.05331546427104794,0.012231406362392177,0.012249985033977484,-0.003079615563510765,0.02938550849911442,0.05349465053494651,False,0.012250597842116505,0.008594972170866985,0.05349465053494651,1.4253214086766233,16,0.17328070089269568,0.5903818244033956,0.015131246240939674,0.039504214282976166,0.009062888310708905,-0.0010791931954491473,-0.008702108616966409,0.007816147546027295,0.5753424657534246,False,-0.0010791936144130862,0.004338731897799102,0.5753424657534246,-0.24873480082060956,16,0.8067305137841467,-0.04576501045227222,-0.0010791936144130953,0.023581194535912217,0.005409897050000782,0.008564780538487643,1.4788662525851806,0.056394360563943605,-0.001992653189199105,0.020055674633494898,False,-8.270525875557976e-05,-0.09890049113210601,0.9223103720737825,0.9145085491450855,False,-0.006308967085377359,-1.6941227599805644,0.8884111588841116,-0.013254794641278964,0.0009562797590364523,False,5.596079262345272e-05,0.07452473173459627,0.9414148467197244,0.9299070092990701,False,0.005549714660884718,1.2387000368928685,0.13558644135586442,-0.002506531420420366,0.014537492241466077,False,-0.00046977171636903724,-0.7189883203205608,0.48137870959768675,0.5512448755124487,False,0.0028436211025810124,0.5454787945064923,0.3103689631036896,-0.00736697267655925,0.012312182913066521,False,-0.000514179779860182,-0.6939580068181198,0.4965677262929709,0.5369463053694631,False
115,115_17Networks_LH_Limbic_TempPole_2,-0.005840193620030789,-0.018828942697417576,0.00744336607003597,0.8346165383461653,False,-0.005840260020228069,0.006914860814985859,0.8346165383461653,-0.8445954555688352,16,0.41078836110406997,-0.26171755514456346,-0.010739409345092116,0.04715249682865206,0.010817524663774548,-0.006296625699599458,-0.016790590603152467,0.005697503487684553,0.8164183581641836,False,-0.006296708916724813,0.0058492912266083314,0.8164183581641836,-1.0764909239056495,16,0.2976722822310721,-0.3456285374813406,-0.009197604928341135,0.04199757184002607,0.009634903764461219,0.0244464439482992,0.011688032007292229,0.037137091510225484,0.00019998000199980003,True,0.02445131566017079,0.0066789232330823605,0.00019998000199980003,3.6609667167691597,16,0.0021092840720938625,1.4789868870090657,0.0357080527239963,0.031695284587194755,0.0072713969738075895,0.0014730308435454162,-0.010084637698396768,0.012802504435269724,0.38916108389161086,False,0.0014730319089506657,0.0059218451109144,0.38916108389161086,0.2487454300747852,16,0.8067224337356218,0.06711586376610848,0.0014730319089506587,0.021947596682716085,0.005035123999660417,-0.009153185869511115,-1.942755467362172,0.9651034896510349,-0.01835449370658558,-0.00042955630418719165,False,-0.0010019492772551845,-1.129053718333475,0.2736983293719581,0.28947105289471053,False,-0.003719025265145604,-0.7889073385293862,0.7975202479752025,-0.01241176374304599,0.005579054638347182,False,-8.077098200497481e-05,-0.10839074384329618,0.9148848700671676,0.9176082391760824,False,0.02217498440648832,5.360825685606665,9.999000099990002e-05,0.014178067616649716,0.03010981331365583,True,-0.00023763555260412824,-0.2817121752949582,0.7813774158457065,0.7686231376862314,False,0.004198641819527408,0.8561946818919096,0.20317968203179682,-0.005616987527216925,0.013359310816625863,False,-0.00010803302906012577,-0.10871368706484633,0.9146323258586635,0.9037096290370963,False
116,116_17Networks_LH_Limbic_TempPole_3,0.017469209555856156,0.0024893566246753742,0.03257855103269494,0.031096890310968902,True,0.01747098692665214,0.007844585405556102,0.031096890310968902,2.2271396158524746,16,0.040645525409434814,0.6131390960887626,0.02703871963379791,0.05851935031950234,0.01342525969917712,0.01481217903673216,-0.0002972150106384653,0.031770807590475035,0.045295470452954706,True,0.01481326244658164,0.008479960672237509,0.045295470452954706,1.746855088028732,16,0.09982681427006126,0.5468256133254238,0.023038479919821636,0.05630996186148072,0.012918391224674941,0.01772373480036897,-0.0035893128696718886,0.038548916234683726,0.0035996400359964,True,0.01772559100708772,0.011043042466745426,0.0035996400359964,1.6051365428020272,16,0.12801757834406022,1.036141796942448,0.02318646126958022,0.032586602536302633,0.007475879335214177,0.0026743582147714415,-0.012884519929594822,0.01872548489513827,0.3267673232676732,False,0.002674364590639821,0.00832855542730281,0.3267673232676732,0.32110785765712424,16,0.7522849500106241,0.10393287769242386,0.002674364590639839,0.02573165152372922,0.005903245718017897,0.005374442337055826,0.8996961547159108,0.1760823917608239,-0.005900998801898285,0.01672844012654423,False,-0.0002564510748373493,-0.23967465843423263,0.8132905371182375,0.7983201679832017,False,0.0026520392590621777,0.47666614962409504,0.32886711328867113,-0.007657216331061021,0.013496104310865824,False,0.00027605220017388343,0.2867706325438612,0.7775627923262479,0.7573242675732427,False,0.01602774790965937,4.112649652621133,0.0021997800219978004,0.009002924804651894,0.023790678486802847,True,-0.00017274422201248398,-0.24244567602661646,0.811175819251119,0.8416158384161584,False,0.008782333057124338,1.627595552692571,0.08299170082991701,-0.0013337786898339138,0.019242335744168115,False,-0.0009742960234371056,-0.8590697899245058,0.40159815147908795,0.3327667233276672,False
117,117_17Networks_LH_Limbic_TempPole_4,0.013404299235674006,-0.00017490468394893306,0.028070234041982577,0.048295170482951705,True,0.013405102129116955,0.007427264620511381,0.048295170482951705,1.8048504818445517,16,0.08995156288933226,0.590281490859887,0.01894687131523708,0.04665780746327504,0.010704035139978616,0.008870150627204402,-0.00510065032957565,0.02319164811083407,0.15948405159484053,False,0.008870383271405857,0.007523342325817403,0.15948405159484053,1.1790482058706666,16,0.2556154747323916,0.5260591865305403,0.00974383339156828,0.039797760755053785,0.009130232490025706,0.022949203961414342,0.010598951304728868,0.03707220249812034,0.0011998800119988001,True,0.022953234089873938,0.006951405418147149,0.0011998800119988001,3.301955893689189,16,0.004500719890086607,1.0779380154750027,0.033851273330527294,0.04402843147716605,0.01010081491850379,0.009482921305955565,0.00047725410640258724,0.0186586129934864,0.06509349065093491,False,0.009483205574377407,0.004863864767688279,0.06509349065093491,1.9497264063294732,16,0.06895722313026181,0.3641733558831818,0.009483205574377405,0.02604036078196615,0.005974068479048959,0.0014035508315796213,0.3761402239223886,0.41855814418558146,-0.00552890412974789,0.008596697172142278,False,-0.0007535765034881883,-0.7743460848788271,0.4487785246894643,0.40815918408159185,False,0.007101739397672699,1.4957791895184744,0.0852914708529147,-0.002086174552627451,0.016315452826785242,False,-0.001021384088379934,-0.9369977979190472,0.3611624903192363,0.27117288271172885,False,0.021146891368626165,4.100760320900955,0.00019998000199980003,0.012213144935352877,0.03155983019428353,True,0.0021856890278578386,2.2672625026174167,0.035925918088916015,0.05089491050894911,False,0.011522879790164536,2.444937088050859,0.0372962703729627,0.002225587631722036,0.0201954723701076,True,0.0006701140653213202,0.8295767714021143,0.4176446286881875,0.4904509549045096,False
118,118_17Networks_LH_Limbic_TempPole_5,-0.002543791865945382,-0.01682045153137918,0.013142759020668535,0.6843315668433156,False,-0.002543797352821493,0.007944753071092844,0.6843315668433156,-0.32018582957312497,16,0.7529708446420065,-0.10362065486944347,-0.005469216507883616,0.04788237468772951,0.010984970128450676,0.0014376621460829588,-0.008003455604564232,0.009904698830213535,0.49185081491850813,False,0.0014376631365722796,0.0047446571210301835,0.49185081491850813,0.3030067505194405,16,0.7657888416337307,0.06768717665193207,0.0003640671287095924,0.04663855075903306,0.010699617349043013,0.019098632643482254,0.002345663949134864,0.038326123758760954,0.0013998600139986002,True,0.0191009552766996,0.00953935672141274,0.0013998600139986002,2.002331586345251,16,0.06249767073320601,1.1104940781675774,0.027242870452704664,0.031807873269055924,0.007297226588882289,0.0077269233508862264,-0.0010513631696383783,0.016972225608005976,0.061493850614938506,False,0.007727077135935458,0.004684742814168908,0.061493850614938506,1.6494133066526244,16,0.11855454576668738,0.3686145925801674,0.007727077135935443,0.02096248301470852,0.00480912342456854,-0.01209030408727741,-2.237089402257235,0.9864013598640136,-0.02237450808376359,-0.0017607837169877506,False,-0.0010455703569443072,-0.9759654601677362,0.3420165917781223,0.19788021197880212,False,-0.0054378905635971584,-1.1735381606503577,0.8902109789021098,-0.01427963020640248,0.003389745665331022,False,-0.0004475174532271617,-0.5848348285193726,0.5659183104379945,0.6125387461253875,False,0.016008474932668288,4.821362161021733,0.0011998800119988001,0.009705526243025146,0.022178705164820255,True,5.178511446140275e-05,0.05946374421092768,0.9532379586757812,0.9492050794920508,False,0.009848415405161964,2.556637340823003,0.038196180381961806,0.0026291106659034414,0.01705612609198094,True,0.0006915674961627668,0.8642203944174508,0.39883749938284085,0.38976102389761025,False
119,119_17Networks_LH_Limbic_TempPole_6,0.008135100925927632,-0.008089020893404719,0.025490644230230387,0.0877912208779122,False,0.008135280393019926,0.008841357632211742,0.0877912208779122,0.9201392740160897,16,0.371165348457151,0.3477974298838111,0.015153854966710801,0.04694257681217663,0.010769365709140716,0.021747831730485837,0.007188873845705893,0.038317124320036894,0.0007999200079992001,True,0.02175126138130815,0.008121254515954393,0.0007999200079992001,2.6783129796729424,16,0.01648772265484521,1.1285581772923303,0.031601587244325276,0.03537813418306035,0.008116300616577997,0.03171513853848508,0.01970645825984061,0.04573946192506097,0.001999800019998,True,0.03172577851805639,0.006852587180187884,0.001999800019998,4.629751900097174,16,0.00027820349864182995,1.2002733877633702,0.04687287362078968,0.05393492112126675,0.012373519510286273,0.012430750847877769,0.0003010024688664464,0.0252579187675194,0.005499450054994501,True,0.012431391188566471,0.006552315972848001,0.005499450054994501,1.8972514817784492,16,0.07599302233890372,0.6533017380424685,0.01243139118856646,0.01902855979813475,0.004365451010588952,0.002590983580435879,0.4480225899533271,0.31856814318568144,-0.00910696914893128,0.013166966516455459,False,-8.035537282065626e-05,-0.11658041971646284,0.9084834319933306,0.927007299270073,False,0.008341647950007254,2.132147194020175,0.0514948505149485,0.0007379917908449721,0.015581897918866222,False,1.5155827586502226e-06,0.002568870651437223,0.9979785964782775,0.9987001299870013,False,0.023021223369043692,3.8592072286398698,9.999000099990002e-05,0.011739962137527118,0.03450611442046859,True,-0.00028682858032553615,-0.38590272499245276,0.7040918240214773,0.7044295570442956,False,0.011635537115799992,2.260461768500206,0.012798720127987202,0.0016178735398574434,0.021426041665240415,True,-0.0001835837635038413,-0.3366773804642784,0.7402536193507577,0.8242175782421758,False
120,120_17Networks_LH_Limbic_TempPole_7,0.056002080685174815,0.04718325144964856,0.0650043182963519,9.999000099990002e-05,True,0.05606073629132741,0.004704371347363384,9.999000099990002e-05,11.91673278997145,16,2.2757030595189265e-09,1.935548098351625,0.07948708946051813,0.05411312639569551,0.012414402604098951,0.03248134348077969,0.018617490596965953,0.04411420284055355,0.0029997000299970002,True,0.032492773730954216,0.006660107150173128,0.0029997000299970002,4.878716362710407,16,0.0001672727997966829,0.9910516288912947,0.04879857033413073,0.06398007716062847,0.014678036354900746,0.03976797772948768,0.02919598186293374,0.049374192645419215,9.999000099990002e-05,True,0.0397889618917713,0.005416716688464191,9.999000099990002e-05,7.34558666812104,16,1.6476216126706876e-06,1.6224194143169874,0.057351686764595955,0.04540591645293789,0.01041683164511616,-0.014234144423516866,-0.02523984883243335,-0.002808026793786897,0.9798020197980202,False,-0.014235105871182532,0.0060232725982250854,0.9798020197980202,-2.363350759747662,16,0.0311025893352857,-0.5152496080650185,-0.014235105871182558,0.02762759184745703,0.006338204258760704,0.005665229857125006,1.4795293068188367,0.13558644135586442,-0.00169759571969374,0.012977266033586317,False,-0.0011434532155721133,-1.0895196911257845,0.29029674456386795,0.1351864813518648,False,-0.011138262394574805,-2.214744825538134,0.9815018498150185,-0.020788720892212356,-0.001806292672767894,False,-0.00047368893977023656,-0.48672134774949427,0.6323294469833309,0.551944805519448,False,0.01628908107139931,3.231866623145518,0.000999900009999,0.006533852095767031,0.025819308279819334,True,0.00031087869936338415,0.48518059842766303,0.6334006392528844,0.7146285371462854,False,0.002034766892139579,0.4097614539114021,0.37396260373962603,-0.0074003695928004515,0.011674611672316718,False,-0.001253629150773465,-1.676614494849563,0.11089891315694113,0.131986801319868,False
121,121_17Networks_LH_ContA_Temp_1,0.14255604512189213,0.12869128299540444,0.15728555056823887,9.999000099990002e-05,True,0.14353367910755402,0.007580555084486149,9.999000099990002e-05,18.934454998064766,16,2.2219172434006375e-12,1.4713981763554072,0.1926243368183971,0.16452876378597936,0.03774548708677676,0.09025696636828939,0.06174498569260966,0.11881908086381895,0.001999800019998,True,0.09050325869550839,0.015064565297234944,0.001999800019998,6.007691354500618,16,1.825490518714296e-05,0.9926501892107052,0.12449362850341777,0.16303932919569636,0.03740378735719478,0.11545830684999095,0.0861260994071255,0.14715165338987662,0.00029997000299970003,True,0.11597549347540774,0.016179354809312214,0.00029997000299970003,7.168116086350781,16,2.235293279416597e-06,1.5732282724564501,0.15178128029029062,0.1209902811881412,0.027757074149983036,-0.043068853769200874,-0.07354734542293727,-0.01046947705748597,0.9964003599640036,False,-0.04309551329428477,0.016634946757708564,0.9964003599640036,-2.590661330149103,16,0.01971101309506833,-0.647040364866396,-0.043095513294284675,0.0666040569249236,0.01528001859818802,0.01500137491678431,2.881183327605151,0.05599440055994401,0.005215486974887512,0.02511868151135624,False,-0.0017387919243647355,-1.917345673413513,0.07120475816860727,0.031196880311968805,True,0.007857911756863581,1.6975775691128507,0.2004799520047995,-0.0010032464947626878,0.016711292884213653,False,-0.0008397251352827973,-0.5751323840980784,0.5723215645174825,0.3501649835016498,False,0.04452675188733892,6.495094218666477,9.999000099990002e-05,0.03167198629480275,0.057974784813887986,True,-0.0007907435772823924,-0.7363878618092132,0.47098372581056686,0.47435256474352566,False,0.006761887710709159,1.3212571307891419,0.25407459254074594,-0.0033210381571190427,0.016096247078382156,False,-0.00344159795961288,-2.6525447166290266,0.016201507155192585,9.999000099990002e-05,True
122,122_17Networks_LH_ContA_IPS_1,0.04236772761110671,0.021906981369128123,0.06381924985151932,0.0029997000299970002,True,0.04239310531635031,0.011143033131193544,0.0029997000299970002,3.804449364659614,16,0.0015580381191767892,0.9435774091236789,0.060677568256663386,0.0844622642640322,0.019376972340502268,0.02525012549956703,0.005651635384962831,0.044746281494052166,0.014698530146985302,True,0.025255493784363255,0.010370370807042369,0.014698530146985302,2.4353510838023866,16,0.026950793715053826,0.7767041864082547,0.035927013626461016,0.06748401282426608,0.015481894326609404,0.10665157526851927,0.05704541160643226,0.16327751883492342,9.999000099990002e-05,True,0.10705872914682545,0.028075343974103172,9.999000099990002e-05,3.813265092872127,16,0.0015293303410964408,2.2932186465671203,0.13449351061816034,0.0747497519488661,0.01714876919999157,0.04807892426198182,0.019238179606016204,0.08289999402841294,9.999000099990002e-05,True,0.048116021868765416,0.016736509139773273,9.999000099990002e-05,2.874913846545257,16,0.010998606873231669,1.0462030560048399,0.048116021868765374,0.04599109283097223,0.010551080313326626,0.006571340783814151,1.1051647752282971,0.23617638236176383,-0.00437924735574369,0.018205370309826555,False,0.0004994209870228765,0.3062269058393286,0.7629456241457566,0.6726327367263274,False,0.02011226976468604,2.8970105216706243,0.0022997700229977,0.007291629446346677,0.03406978379161561,True,-0.0012391782879022564,-1.0794512809465862,0.2946392153473909,0.31816818318168183,False,0.057984076492681724,7.639642485964814,9.999000099990002e-05,0.043828375465491884,0.07238090961571186,True,-0.003933894317728737,-3.4547334836163497,0.002826908729307651,0.0012998700129987,True,0.006840000240753575,1.240828641599493,0.21827817218278173,-0.003441960869185426,0.017387486760108897,False,0.0005124076615738424,0.3554618661499672,0.7263750569146259,0.6626337366263374,False
123,123_17Networks_LH_ContA_IPS_2,0.05646752441153895,0.03015598061748634,0.08006062448831561,0.0004999500049995,True,0.05652765659305305,0.012868812480143196,0.0004999500049995,4.392608617172425,16,0.0004541589651186088,1.1925532951195024,0.0796679268593593,0.08843117417170707,0.02028750271963764,0.026195050500533626,-0.0007056524286243251,0.0545952518930038,0.0334966503349665,True,0.02620104448094003,0.014582615426010737,0.0334966503349665,1.7967314994953323,16,0.0912801586775906,0.6477197251351667,0.037070367366031615,0.08161446309849889,0.018723641946194004,0.13128997012264354,0.09667054510329263,0.16707087121597217,9.999000099990002e-05,True,0.132052220024375,0.018482689109226996,9.999000099990002e-05,7.144643252071551,16,2.328057992868678e-06,2.2941845792307927,0.1699255463931534,0.09025906400652095,0.02070684940752601,0.06510966963291913,0.033911869307931046,0.09699699242568713,9.999000099990002e-05,True,0.06520191016939718,0.01654697259960888,9.999000099990002e-05,3.9404132554699673,16,0.0011698531602993521,1.2537669086713221,0.06520191016939714,0.052004810239005966,0.011930721705780857,0.015327613592519657,1.88704597182412,0.06879312068793121,-0.0011729902239309496,0.02966228197579349,False,0.0020541923001387748,1.7700081138277557,0.09366224473106836,0.0912908709129087,False,0.0036228192571674095,0.588027306867797,0.35576442355764426,-0.008462483702444656,0.015187084715550322,False,-0.0008745100516129573,-0.6321211509624118,0.5352549765426798,0.44595540445955406,False,0.048443109872382185,5.738315021611526,9.999000099990002e-05,0.0316453138240172,0.06412099856299067,True,-0.00021647049873548338,-0.24310774242785402,0.810670780060755,0.8329167083291671,False,0.02176401350594044,3.7958754352160335,0.016298370162983702,0.011343290409530445,0.03315227585581312,True,0.0013133444636457036,1.419881819058824,0.1727303978152976,0.3053694630536946,False
124,124_17Networks_LH_ContA_IPS_3,0.032260062187611835,0.005468680693745183,0.06089406750762676,0.00039996000399960006,True,0.03227126032130519,0.01464279463585156,0.00039996000399960006,2.20390035671824,16,0.04252345235014488,1.2405908955724276,0.04192943653783478,0.046890976145199825,0.010757527704258023,0.007184024148773893,-0.005440229214664642,0.020946437267035403,0.23987601239876014,False,0.0071841477422492795,0.006992712808822649,0.23987601239876014,1.0273763471574437,16,0.319525481752963,0.23451212506415273,0.010831120777392532,0.06460447038497001,0.014821281984686867,0.06225128654753876,0.04429456353181686,0.0827752739393604,0.00019998000199980003,True,0.06233188656895093,0.010171930206263658,0.00019998000199980003,6.127832702840243,16,1.4562819556613406e-05,1.5101014526297558,0.08486167296309109,0.07552133615798544,0.01732578275756962,0.029258907107230413,0.00999124389988468,0.04905777309391242,0.0031996800319968005,True,0.02926726075578631,0.010184974002032497,0.0031996800319968005,2.873572455849743,16,0.011029224272576901,0.7061366370235163,0.02926726075578641,0.04144702203691439,0.009508598977348058,0.002492413554953135,0.4916208353372763,0.3661633836616338,-0.007295381657573425,0.012109940497804965,False,-0.0012183002429462908,-1.0402270034687064,0.31200615817568295,0.24647535246475352,False,-0.002165430508513776,-0.37481840046369025,0.6273372662733727,-0.01312109172337185,0.008757752197116189,False,-0.00031376671614398883,-0.325958818167459,0.7482145062472275,0.7503249675032497,False,0.04026719113280566,7.2726148755608495,9.999000099990002e-05,0.02982347812125755,0.05078016382617617,True,0.0004365700500874278,0.36721514651576614,0.7177403196751244,0.6772322767723228,False,0.010377064506942863,1.5554243200983329,0.08039196080391961,-0.0027785430668133253,0.02264204187810966,False,0.0004931023549197767,0.3291530827919634,0.7458389664972207,0.6395360463953604,False
