parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
34,17Networks_LH_SomMotA_10,LH,SomMotA,nan,Somatomotor,-32.1,-28.9,62.2,0.08148154937184544,4.761837353841054,0.00015586356278144602,0.0002541305516527618,True
35,17Networks_LH_SomMotA_11,LH,SomMotA,nan,Somatomotor,-29.8,-38.3,64.8,0.10885807469858871,5.840687883638008,1.564334800239954e-05,3.3641608607310834e-05,True
36,17Networks_LH_SomMotA_12,LH,SomMotA,nan,Somatomotor,-23.5,-10.7,64.9,0.06175044477211172,3.098954537670838,0.006193465951226842,0.0072438198259963055,True
37,17Networks_LH_SomMotA_13,LH,SomMotA,nan,Somatomotor,-19.3,-24.3,66.5,0.04583761146372898,3.174513090629013,0.005248290986200503,0.006229425502908609,True
38,17Networks_LH_SomMotA_14,LH,SomMotA,nan,Somatomotor,-8.4,-41.7,70.2,0.10512620633880902,4.599924935652497,0.00022228557690836458,0.0003500560266273458,True
39,17Networks_LH_SomMotA_15,LH,SomMotA,nan,Somatomotor,-4.0,-25.7,68.6,0.09136982099145878,4.203434380440236,0.0005341282038836833,0.0007576286579910401,True
40,17Networks_LH_SomMotA_16,LH,SomMotA,nan,Somatomotor,-14.2,-11.2,72.2,0.009102815199122498,0.46420723506987976,0.6480643787793288,0.6496886002800288,False
41,17Networks_LH_SomMotA_17,LH,SomMotA,nan,Somatomotor,-18.5,-31.0,68.7,0.06572892930290702,3.6276426369690244,0.0019250834574721725,0.0024680557147079138,True
42,17Networks_LH_SomMotA_18,LH,SomMotA,nan,Somatomotor,-19.0,-40.0,71.8,0.06328412379879512,2.8258331249078696,0.011198627058529897,0.012689662389269005,True
43,17Networks_LH_SomMotA_19,LH,SomMotA,nan,Somatomotor,-11.9,-26.8,73.3,0.046331810656975864,2.498899351385627,0.02235911252777696,0.0240420564814806,True
44,17Networks_LH_SomMotB_Aud_1,LH,SomMotB,Aud,Somatomotor,-49.8,-9.8,0.5,0.27206729789380824,10.538826279910616,3.958697936048527e-09,4.3985532622761404e-08,True
45,17Networks_LH_SomMotB_Aud_2,LH,SomMotB,Aud,Somatomotor,-55.9,-21.4,7.7,0.33111709023793684,11.815326709736686,6.47511980477734e-10,1.1261077921351895e-08,True
46,17Networks_LH_SomMotB_Ins_1,LH,SomMotB,Ins,Somatomotor,-36.1,-24.1,9.9,0.12809697922459345,6.971917837283285,1.6394149604032374e-06,4.893776001203694e-06,True
47,17Networks_LH_SomMotB_S2_1,LH,SomMotB,S2,Somatomotor,-38.3,-9.1,12.8,0.06001826654607438,3.7848056648782373,0.0013565525926941906,0.0018027276979324792,True
48,17Networks_LH_SomMotB_S2_2,LH,SomMotB,S2,Somatomotor,-35.7,-26.3,18.9,0.09865795935631524,9.650979733674445,1.5385142262507618e-08,1.2156462102886335e-07,True
49,17Networks_LH_SomMotB_Aud_3,LH,SomMotB,Aud,Somatomotor,-58.6,-37.0,15.7,0.21457230306059447,10.085817252002343,7.829171477981683e-09,7.829171477981683e-08,True
50,17Networks_LH_SomMotB_Aud_4,LH,SomMotB,Aud,Somatomotor,-41.1,-34.9,14.3,0.19782489393239563,7.757840093739203,3.7860867939853816e-07,1.5144347175941526e-06,True
51,17Networks_LH_SomMotB_S2_3,LH,SomMotB,S2,Somatomotor,-48.7,-12.9,14.2,0.11573495841039368,6.3760244003289595,5.26610046041034e-06,1.2922945915117399e-05,True
52,17Networks_LH_SomMotB_S2_4,LH,SomMotB,S2,Somatomotor,-59.6,-2.3,11.3,0.09937033662936934,6.470958459300117,4.358672733898766e-06,1.1104898685092396e-05,True
53,17Networks_LH_SomMotB_S2_5,LH,SomMotB,S2,Somatomotor,-48.1,-24.2,17.8,0.12822459373749598,9.045221699612629,4.0873370828361466e-08,2.4771739895976645e-07,True
54,17Networks_LH_SomMotB_S2_6,LH,SomMotB,S2,Somatomotor,-60.9,-17.5,19.5,0.07564759503012541,5.113352775343179,7.269025381555078e-05,0.00013216409784645597,True
55,17Networks_LH_SomMotB_Cent_1,LH,SomMotB,Cent,Somatomotor,-59.2,-2.2,23.7,0.11227083944107828,4.841126534445912,0.00013109606921170067,0.00022125918854295473,True
56,17Networks_LH_SomMotB_Cent_2,LH,SomMotB,Cent,Somatomotor,-62.4,-10.3,31.2,0.05698822548222752,2.741756380341812,0.01340598211898764,0.014937027430626897,True
57,17Networks_LH_SomMotB_Cent_3,LH,SomMotB,Cent,Somatomotor,-53.2,-9.0,30.0,0.18231922945124296,6.565250750393197,3.6165578972077106e-06,9.393656875864183e-06,True
58,17Networks_LH_SomMotB_Cent_4,LH,SomMotB,Cent,Somatomotor,-50.9,-6.8,43.1,0.12928180603397724,4.515175847137509,0.00026788328489370396,0.0004105490956225348,True
59,17Networks_LH_SomMotB_Cent_5,LH,SomMotB,Cent,Somatomotor,-48.0,-16.3,40.2,0.18110375101130338,6.609852648945915,3.3123378506950374e-06,8.716678554460626e-06,True
60,17Networks_LH_DorsAttnA_TempOcc_1,LH,DorsAttnA,TempOcc,Dorsal attention,-44.9,-42.3,-21.3,0.08149333235018849,3.750436073510562,0.001464520027147471,0.0019206820028163554,True
61,17Networks_LH_DorsAttnA_TempOcc_2,LH,DorsAttnA,TempOcc,Dorsal attention,-32.2,-41.4,-21.0,0.05672364116075607,3.576214414442446,0.0021584136451646887,0.002740842724018652,True
62,17Networks_LH_DorsAttnA_TempOcc_3,LH,DorsAttnA,TempOcc,Dorsal attention,-48.7,-55.7,-15.5,0.09702693526010009,4.225057047009119,0.0005090849516547052,0.0007286834261907768,True
63,17Networks_LH_DorsAttnA_TempOcc_4,LH,DorsAttnA,TempOcc,Dorsal attention,-45.2,-70.0,-8.3,0.08758450076539244,4.571155604211433,0.00023680726069496484,0.000368571611976599,True
64,17Networks_LH_DorsAttnA_ParOcc_1,LH,DorsAttnA,ParOcc,Dorsal attention,-47.9,-65.3,14.9,0.08386934672982037,5.1403589804681316,6.858705188592248e-05,0.00012527315412953877,True
65,17Networks_LH_DorsAttnA_ParOcc_2,LH,DorsAttnA,ParOcc,Dorsal attention,-31.8,-84.1,27.0,0.027992470873345658,1.5339534622440052,0.14243022614790046,0.14570867125104908,False
66,17Networks_LH_DorsAttnA_SPL_1,LH,DorsAttnA,SPL,Dorsal attention,-26.4,-70.1,30.4,0.060276692928189,3.7267310538413994,0.0015439401576696366,0.0020116484139018065,True
