parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,onset_response_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
141,17Networks_LH_ContB_PFClv_2,LH,ContB,PFClv,Frontoparietal control,-28.0,58.4,-0.7,0.1458342065968472,5.711140907788963,2.0471863144580316e-05,0.00011698207511188752,True
142,17Networks_LH_ContB_PFClv_3,LH,ContB,PFClv,Frontoparietal control,-27.6,56.8,13.0,0.23415127500591465,6.602106449951553,3.363208538779222e-06,2.4912655842809055e-05,True
143,17Networks_LH_ContB_PFCmp_1,LH,ContB,PFCmp,Frontoparietal control,-3.7,28.1,47.1,0.30043758642122564,6.839863927362536,2.114448700146613e-06,1.6264990001127794e-05,True
144,17Networks_LH_ContC_pCun_1,LH,ContC,pCun,Frontoparietal control,-10.3,-69.6,31.3,0.2555657552487422,5.3424756779053935,4.4510363286797006e-05,0.00020702494551998608,True
145,17Networks_LH_ContC_pCun_2,LH,ContC,pCun,Frontoparietal control,-9.1,-77.1,45.3,0.2859825119658998,7.71215408561672,4.113439989519149e-07,4.269764795441026e-06,True
146,17Networks_LH_ContC_pCun_3,LH,ContC,pCun,Frontoparietal control,-5.0,-63.8,52.0,0.13146332668083524,3.4622822461246407,0.0027799671513822444,0.00585256242396262,True
147,17Networks_LH_ContC_Cingp_1,LH,ContC,Cingp,Frontoparietal control,-5.7,-40.6,23.3,0.2735013479872845,9.883589778773144,1.069115935709996e-08,3.5637197856999873e-07,True
148,17Networks_LH_ContC_Cingp_2,LH,ContC,Cingp,Frontoparietal control,-4.1,-21.7,28.9,0.3756079616420029,10.015920532383936,8.714910966215894e-09,3.1690585331694166e-07,True
149,17Networks_LH_DefaultA_IPL_1,LH,DefaultA,IPL,Default mode,-47.3,-63.6,31.3,-0.004736944673629841,-0.12091629116250753,0.9050968901070299,0.909645115685457,False
150,17Networks_LH_DefaultA_IPL_2,LH,DefaultA,IPL,Default mode,-41.4,-72.0,43.3,0.17303024950777987,4.068878092002535,0.0007204256371015575,0.001874410509886384,True
151,17Networks_LH_DefaultA_PFCd_1,LH,DefaultA,PFCd,Default mode,-24.8,28.3,43.5,0.06196778830467077,1.7254792144299984,0.10156739812464916,0.12500602846110667,False
152,17Networks_LH_DefaultA_PFCd_2,LH,DefaultA,PFCd,Default mode,-18.4,35.8,48.1,0.024734031244056483,0.5970150598528383,0.5579329796973863,0.5935457230823259,False
153,17Networks_LH_DefaultA_PFCd_3,LH,DefaultA,PFCd,Default mode,-22.4,19.4,51.8,0.13300636700566068,2.868817495209519,0.010209590227710652,0.017527193523966783,True
154,17Networks_LH_DefaultA_pCunPCC_1,LH,DefaultA,pCunPCC,Default mode,-4.2,-53.4,20.2,0.06027377143399704,1.2575630744331747,0.22462131940617908,0.2574456382878843,False
155,17Networks_LH_DefaultA_pCunPCC_2,LH,DefaultA,pCunPCC,Default mode,-5.3,-60.2,30.1,0.010006317944621099,0.21977183799706415,0.8285219583123073,0.8411390439718855,False
156,17Networks_LH_DefaultA_pCunPCC_3,LH,DefaultA,pCunPCC,Default mode,-7.4,-44.3,32.0,0.13560262011919666,5.043580536640335,8.449285114375577e-05,0.0003597992619234858,True
157,17Networks_LH_DefaultA_pCunPCC_4,LH,DefaultA,pCunPCC,Default mode,-4.0,-33.9,37.8,0.3415413655279956,9.23656507904105,2.988003609167519e-08,7.3829294843975e-07,True
158,17Networks_LH_DefaultA_pCunPCC_5,LH,DefaultA,pCunPCC,Default mode,-2.6,-15.5,37.0,0.29778729568167006,8.314710724058648,1.4085427623422448e-07,1.8174745320545094e-06,True
159,17Networks_LH_DefaultA_pCunPCC_6,LH,DefaultA,pCunPCC,Default mode,-3.0,-68.2,41.2,0.09479158173583285,2.01413653844211,0.05918830702792977,0.07711831534583684,False
160,17Networks_LH_DefaultA_pCunPCC_7,LH,DefaultA,pCunPCC,Default mode,-6.7,-50.9,42.8,0.0446534479529286,1.520342901844238,0.14579637021774186,0.17203111530117032,False
161,17Networks_LH_DefaultA_PFCm_1,LH,DefaultA,PFCm,Default mode,-4.7,55.1,-10.1,0.027074033077677334,0.979757720238514,0.34019161165097045,0.37904357844119274,False
162,17Networks_LH_DefaultA_PFCm_2,LH,DefaultA,PFCm,Default mode,-5.9,34.9,-8.8,0.07545180147421313,2.74829533521728,0.013220332634033844,0.021761864418162708,True
163,17Networks_LH_DefaultA_PFCm_3,LH,DefaultA,PFCm,Default mode,-6.4,59.2,6.5,0.07688070632985199,2.135492404400486,0.04671565140769852,0.0629167022325906,False
164,17Networks_LH_DefaultA_PFCm_4,LH,DefaultA,PFCm,Default mode,-6.1,44.7,5.9,0.19872818988620952,7.480868619761135,6.286130091906133e-07,5.847562876191752e-06,True
165,17Networks_LH_DefaultA_PFCm_5,LH,DefaultA,PFCm,Default mode,-16.1,67.0,8.4,0.10442396140112724,3.2300801461867823,0.0046447537952898285,0.008932218837095824,True
166,17Networks_LH_DefaultA_PFCm_6,LH,DefaultA,PFCm,Default mode,-5.4,33.7,20.4,0.2876876078700718,9.516939283034684,1.9028322136031096e-08,5.524148584808957e-07,True
167,17Networks_LH_DefaultB_Temp_1,LH,DefaultB,Temp,Default mode,-43.3,12.9,-33.3,-0.03176567854130654,-1.139648788532383,0.2693717652187928,0.3043748759534382,False
168,17Networks_LH_DefaultB_Temp_2,LH,DefaultB,Temp,Default mode,-53.9,-1.6,-29.3,-0.043393373233686014,-1.8802324024862218,0.07635991977154015,0.0960502135491071,False
169,17Networks_LH_DefaultB_Temp_3,LH,DefaultB,Temp,Default mode,-61.5,-17.6,-20.5,0.013535449817315363,0.422233546885519,0.6778549899616474,0.6970231259245732,False
170,17Networks_LH_DefaultB_Temp_4,LH,DefaultB,Temp,Default mode,-57.0,-8.9,-13.9,-0.12345206299280956,-3.8188559129047475,0.0012574271230257283,0.0030483081770320687,True
171,17Networks_LH_DefaultB_Temp_5,LH,DefaultB,Temp,Default mode,-60.6,-34.7,-3.2,-0.09773922248287285,-1.7482105009601405,0.09746259938512626,0.12107155203121274,False
172,17Networks_LH_DefaultB_Temp_6,LH,DefaultB,Temp,Default mode,-52.4,-22.6,-5.2,-0.19972310161970136,-4.818377205636329,0.0001377617289935457,0.0005149971177328812,True
173,17Networks_LH_DefaultB_IPL_1,LH,DefaultB,IPL,Default mode,-45.7,-59.0,21.1,-0.12350243373551806,-3.5911196082514265,0.0020880394724774043,0.004640087716616454,True
174,17Networks_LH_DefaultB_IPL_2,LH,DefaultB,IPL,Default mode,-56.5,-54.6,29.7,0.026544757504053718,0.7609581210192046,0.4565359381059781,0.49356533608895764,False
175,17Networks_LH_DefaultB_PFCd_1,LH,DefaultB,PFCd,Default mode,-4.2,51.4,27.9,0.04016075743481597,1.2324789945348347,0.23362655443079958,0.2656273262712658,False
176,17Networks_LH_DefaultB_PFCd_2,LH,DefaultB,PFCd,Default mode,-13.8,57.5,30.9,0.03786721016321817,1.1143115047411627,0.2798038284523414,0.31527191938291993,False
177,17Networks_LH_DefaultB_PFCd_3,LH,DefaultB,PFCd,Default mode,-21.9,50.2,31.3,0.14772950903894247,4.087503602306746,0.0006911743197430318,0.0018489744492668188,True
178,17Networks_LH_DefaultB_PFCd_4,LH,DefaultB,PFCd,Default mode,-7.9,42.7,51.2,-0.014066688784300965,-0.34831583594811216,0.7316435966124989,0.74467541639949,False
179,17Networks_LH_DefaultB_PFCd_5,LH,DefaultB,PFCd,Default mode,-12.5,24.2,61.1,0.13871069955053103,4.238567599735244,0.0004940415470384757,0.0013911237334956782,True
180,17Networks_LH_DefaultB_PFCd_6,LH,DefaultB,PFCd,Default mode,-6.5,10.4,64.4,0.2207074713518498,8.919162449112005,5.036416080051365e-08,9.157120145547937e-07,True
181,17Networks_LH_DefaultB_PFCl_1,LH,DefaultB,PFCl,Default mode,-41.3,19.0,47.8,0.12815143599384682,3.80831029299693,0.0012873278831957641,0.003083420079510812,True
182,17Networks_LH_DefaultB_PFCl_2,LH,DefaultB,PFCl,Default mode,-41.6,7.1,48.6,0.0937565517297394,1.7155065435004595,0.10341487405260287,0.12688941601546364,False
183,17Networks_LH_DefaultB_PFCv_1,LH,DefaultB,PFCv,Default mode,-35.6,22.3,-15.5,0.10109481557612554,3.518583826069246,0.002453356033563398,0.005276034480781501,True
184,17Networks_LH_DefaultB_PFCv_2,LH,DefaultB,PFCv,Default mode,-35.9,36.9,-13.0,0.14435915989999792,4.235582076273952,0.000497326734724705,0.0013911237334956782,True
185,17Networks_LH_DefaultB_PFCv_3,LH,DefaultB,PFCv,Default mode,-46.2,31.6,-10.3,0.09658925738523197,2.9275902150894573,0.008992679053851992,0.01584613049136915,True
186,17Networks_LH_DefaultB_PFCv_4,LH,DefaultB,PFCv,Default mode,-47.7,28.3,0.5,0.18117376198672888,5.784000481699132,1.7592975453006777e-05,0.00010198826349569147,True
187,17Networks_LH_DefaultB_PFCv_5,LH,DefaultB,PFCv,Default mode,-53.0,19.2,11.5,0.08697283013972505,1.8849919073815666,0.07568084319395554,0.0954963321059376,False
188,17Networks_LH_DefaultC_IPL_1,LH,DefaultC,IPL,Default mode,-40.4,-78.5,30.2,0.037755912511157806,0.9387991375578352,0.36026164029172,0.4002907114352444,False
189,17Networks_LH_DefaultC_Rsp_1,LH,DefaultC,Rsp,Default mode,-13.5,-48.9,4.0,0.09920113379854735,1.9478277594228621,0.0672045085223611,0.0864366669097892,False
190,17Networks_LH_DefaultC_Rsp_2,LH,DefaultC,Rsp,Default mode,-8.0,-51.9,9.2,0.077202568291976,1.6346050669559897,0.11949910238661766,0.1452876624761309,False
191,17Networks_LH_DefaultC_Rsp_3,LH,DefaultC,Rsp,Default mode,-13.0,-60.7,18.6,0.06448210184672068,1.4184575971209914,0.1731395614166212,0.20132507141467584,False
192,17Networks_LH_DefaultC_PHC_1,LH,DefaultC,PHC,Default mode,-21.0,-20.7,-25.6,0.062444328663812006,2.864591093199268,0.010302975288323354,0.01761192356978351,True
193,17Networks_LH_DefaultC_PHC_2,LH,DefaultC,PHC,Default mode,-30.1,-32.6,-18.0,0.01750189286232705,0.5384333395268666,0.5968741742319773,0.6233672837931878,False
194,17Networks_LH_DefaultC_PHC_3,LH,DefaultC,PHC,Default mode,-18.6,-37.3,-11.8,0.03467771231005432,1.0871048253364988,0.29133398620765705,0.32734155753669336,False
195,17Networks_LH_TempPar_1,LH,TempPar,nan,Temporoparietal,-52.8,6.2,-11.6,-0.17108636996225282,-4.8699528041499605,0.00012311921870672632,0.00047813288818146147,True
196,17Networks_LH_TempPar_2,LH,TempPar,nan,Temporoparietal,-60.5,-12.6,-2.7,-0.553869993485283,-11.421114614668125,1.1138793777053137e-09,9.221307170991549e-08,True
197,17Networks_LH_TempPar_3,LH,TempPar,nan,Temporoparietal,-61.7,-31.9,5.0,-0.4378509576481953,-6.063722552732729,9.893707657457754e-06,6.281719147592224e-05,True
198,17Networks_LH_TempPar_4,LH,TempPar,nan,Temporoparietal,-52.6,-43.0,5.1,-0.2624395475941434,-3.6548166960185786,0.0018121000964050503,0.004141943077497257,True
199,17Networks_LH_TempPar_5,LH,TempPar,nan,Temporoparietal,-56.6,-53.7,10.0,-0.0916671218961098,-1.507694391381683,0.14898354402130012,0.1752747576721178,False
200,17Networks_LH_TempPar_6,LH,TempPar,nan,Temporoparietal,-58.5,-49.0,16.2,-0.09901185206245157,-1.8593439750699745,0.07940433771972774,0.0995665676736398,False
201,17Networks_RH_VisCent_ExStr_1,RH,VisCent,ExStr,Visual,35.4,-53.7,-17.3,0.16401907076637842,4.250167153319028,0.0004814841197024264,0.0013799664205072428,True
202,17Networks_RH_VisCent_ExStr_2,RH,VisCent,ExStr,Visual,37.1,-73.3,-15.4,0.14725424711915955,3.4763698289934024,0.0026944165925379382,0.005722293715496158,True
203,17Networks_RH_VisCent_ExStr_3,RH,VisCent,ExStr,Visual,23.1,-73.6,-10.7,0.17183433179201363,4.57746930897066,0.00023353997870598244,0.0007784665956866081,True
204,17Networks_RH_VisCent_ExStr_4,RH,VisCent,ExStr,Visual,19.3,-88.0,-12.5,0.11935122576011506,3.3398897784501047,0.003645508567647042,0.007291017135294084,True
205,17Networks_RH_VisCent_ExStr_5,RH,VisCent,ExStr,Visual,42.3,-83.6,-12.2,0.09650000434620679,2.171494955696034,0.043505529128296985,0.05899054797057218,False
206,17Networks_RH_VisCent_ExStr_6,RH,VisCent,ExStr,Visual,25.2,-96.5,-9.9,0.052428544045050325,1.5265040115063864,0.1442645124500093,0.17123384267063416,False
207,17Networks_RH_VisCent_Striate_1,RH,VisCent,Striate,Visual,8.4,-92.1,-1.6,0.1418106522014939,4.296073573351802,0.00043486639596018994,0.0012604823071309854,True
208,17Networks_RH_VisCent_ExStr_7,RH,VisCent,ExStr,Visual,35.4,-88.7,2.1,0.13812038807010185,3.740486293743109,0.0014973467259305107,0.0035231687668953195,True
209,17Networks_RH_VisCent_ExStr_8,RH,VisCent,ExStr,Visual,23.6,-98.8,7.4,0.09310819303636006,2.9414680604096577,0.008726493990859247,0.01579455925947375,True
210,17Networks_RH_VisCent_ExStr_9,RH,VisCent,ExStr,Visual,43.8,-78.8,10.4,0.17498322208554046,6.548302143509113,3.739616026160256e-06,2.671154304400183e-05,True
211,17Networks_RH_VisCent_ExStr_10,RH,VisCent,ExStr,Visual,12.7,-94.1,18.8,0.14272807483369596,3.5195960554086514,0.0024478460169870173,0.005276034480781501,True
212,17Networks_RH_VisCent_ExStr_11,RH,VisCent,ExStr,Visual,27.1,-87.1,20.7,0.1442319954226521,4.1372168911885545,0.0006188150512829075,0.001683850479681381,True
213,17Networks_RH_VisPeri_ExStrInf_1,RH,VisPeri,ExStrInf,Visual,26.1,-51.9,-8.8,0.13582761944076668,3.808462510776212,0.0012868912766138055,0.003083420079510812,True
214,17Networks_RH_VisPeri_ExStrInf_2,RH,VisPeri,ExStrInf,Visual,18.2,-35.9,-12.5,0.05854031695558343,2.046582208011933,0.05558827959342554,0.07314247314924414,False
215,17Networks_RH_VisPeri_ExStrInf_3,RH,VisPeri,ExStrInf,Visual,9.2,-72.2,-4.8,0.20306491970292834,4.487020207100328,0.0002850454855065469,0.0008977810567135336,True
216,17Networks_RH_VisPeri_ExStrInf_4,RH,VisPeri,ExStrInf,Visual,12.9,-57.4,-3.4,0.13126515555111531,2.8323510843084936,0.011042933355443364,0.018643070999400515,True
217,17Networks_RH_VisPeri_ExStrInf_5,RH,VisPeri,ExStrInf,Visual,17.9,-44.7,-2.7,0.12532145146807103,2.800144998501346,0.0118330465719085,0.019804262045035145,True
218,17Networks_RH_VisPeri_StriCal_1,RH,VisPeri,StriCal,Visual,9.0,-73.4,8.3,0.1779890119876621,3.3887635794429767,0.003271913305442638,0.006698155181779734,True
219,17Networks_RH_VisPeri_StriCal_2,RH,VisPeri,StriCal,Visual,21.6,-59.5,5.8,0.10250467165291001,2.237139208332091,0.03816757198420299,0.05326766538348029,False
220,17Networks_RH_VisPeri_ExStrSup_1,RH,VisPeri,ExStrSup,Visual,15.8,-66.0,18.8,0.15194358740908603,3.1121580928864447,0.00601709598033956,0.011194597172724762,True
221,17Networks_RH_VisPeri_ExStrSup_2,RH,VisPeri,ExStrSup,Visual,5.0,-80.0,23.3,0.20105642043989724,4.429804362951174,0.0003234337271427502,0.0009951806989007697,True
222,17Networks_RH_VisPeri_ExStrSup_3,RH,VisPeri,ExStrSup,Visual,14.3,-77.4,33.7,0.260574352792118,5.597843961200115,2.594587885917726e-05,0.00013655725715356454,True
223,17Networks_RH_VisPeri_ExStrSup_4,RH,VisPeri,ExStrSup,Visual,16.2,-86.8,36.6,0.19206651959299884,4.557894061754834,0.0002438218246403804,0.0007826674600606804,True
224,17Networks_RH_SomMotA_1,RH,SomMotA,nan,Somatomotor,54.6,-16.8,40.2,0.10398466767941315,2.6855258634964447,0.015108715712374675,0.02417394513979948,True
225,17Networks_RH_SomMotA_2,RH,SomMotA,nan,Somatomotor,52.3,-12.8,49.2,0.07823394898071664,2.04004624342046,0.056297175567517156,0.0738323614000225,False
226,17Networks_RH_SomMotA_3,RH,SomMotA,nan,Somatomotor,44.1,-10.8,48.2,0.12114303043091348,2.8322210262306258,0.011046019567144804,0.018643070999400515,True
227,17Networks_RH_SomMotA_4,RH,SomMotA,nan,Somatomotor,49.1,-25.5,55.8,0.15905677135339621,3.0364603273009463,0.007098955425584115,0.01308563212089238,True
228,17Networks_RH_SomMotA_5,RH,SomMotA,nan,Somatomotor,6.9,-10.0,51.3,0.09348547845078352,2.2406866084561337,0.037897043249409054,0.05318883263074955,False
229,17Networks_RH_SomMotA_6,RH,SomMotA,nan,Somatomotor,42.4,-21.1,54.7,0.15789310786363372,2.928693182818613,0.008971239290117693,0.01584613049136915,True
230,17Networks_RH_SomMotA_7,RH,SomMotA,nan,Somatomotor,36.4,-18.2,63.3,0.13649976763815988,2.942737643938723,0.008702526976009699,0.01579455925947375,True
231,17Networks_RH_SomMotA_8,RH,SomMotA,nan,Somatomotor,32.4,-34.1,63.1,0.12943516951311915,2.6787373464578192,0.015327735472365763,0.02432973884502502,True
232,17Networks_RH_SomMotA_9,RH,SomMotA,nan,Somatomotor,31.0,-40.6,64.0,0.10166926947885735,2.0234024680976757,0.05813935472751075,0.07599915650655,False
233,17Networks_RH_SomMotA_10,RH,SomMotA,nan,Somatomotor,34.1,-27.2,61.0,0.12848498340759712,2.276841210565217,0.03523900726445075,0.05030935395895956,False
234,17Networks_RH_SomMotA_11,RH,SomMotA,nan,Somatomotor,4.4,-24.7,58.4,0.11027391415945834,2.7829073790394987,0.012277976807451296,0.020447701434831756,True
235,17Networks_RH_SomMotA_12,RH,SomMotA,nan,Somatomotor,28.7,-10.9,64.8,0.10191146626055544,2.337402564381101,0.0311700594406811,0.0451739991893929,True
236,17Networks_RH_SomMotA_13,RH,SomMotA,nan,Somatomotor,9.2,-40.1,68.0,0.11308727789878886,3.3335679449837134,0.003696804084040455,0.007356824047841702,True
237,17Networks_RH_SomMotA_14,RH,SomMotA,nan,Somatomotor,21.2,-24.4,66.0,0.12128215741069069,3.1764242798856213,0.005226312262333859,0.00995488049968354,True
238,17Networks_RH_SomMotA_15,RH,SomMotA,nan,Somatomotor,22.2,-28.9,67.9,0.12377972615535492,2.5357473294924313,0.020707239549350852,0.031980292740310196,True
239,17Networks_RH_SomMotA_16,RH,SomMotA,nan,Somatomotor,22.3,-35.0,70.4,0.08363686830829216,1.5214414844639146,0.14552224043576978,0.17203111530117032,False
240,17Networks_RH_SomMotA_17,RH,SomMotA,nan,Somatomotor,16.8,-6.2,69.5,0.11183417409844143,2.72838319248968,0.013793466967057364,0.022519946068665083,True
241,17Networks_RH_SomMotA_18,RH,SomMotA,nan,Somatomotor,5.5,-22.0,71.7,0.07201400209275961,1.5892216095995346,0.12942028238569003,0.15545979866148954,False
242,17Networks_RH_SomMotA_19,RH,SomMotA,nan,Somatomotor,16.3,-18.4,72.6,0.06812778906813041,1.66026750269283,0.11418046789615748,0.13924447304409449,False
243,17Networks_RH_SomMotA_20,RH,SomMotA,nan,Somatomotor,12.8,-32.9,75.6,0.04943694905839154,1.3199720282387037,0.2033858010309636,0.23445049110197533,False
244,17Networks_RH_SomMotB_Aud_1,RH,SomMotB,Aud,Somatomotor,53.1,2.6,-5.6,-0.18356422930715688,-4.080129168811534,0.0007026102907213911,0.0018489744492668188,True
245,17Networks_RH_SomMotB_Aud_2,RH,SomMotB,Aud,Somatomotor,53.5,-13.7,5.7,-0.7249893226486853,-10.870167264208314,2.4367010230395468e-09,1.3924005845940269e-07,True
246,17Networks_RH_SomMotB_Ins_1,RH,SomMotB,Ins,Somatomotor,39.8,-18.4,4.8,-0.22867994632263267,-2.9318373115324543,0.008910393978953842,0.01584613049136915,True
247,17Networks_RH_SomMotB_S2_1,RH,SomMotB,S2,Somatomotor,37.9,-7.9,13.8,0.04288920529353638,0.8309082838506622,0.41691144822265536,0.45688925832619764,False
248,17Networks_RH_SomMotB_S2_2,RH,SomMotB,S2,Somatomotor,34.8,-21.5,14.3,-0.1260109217153587,-1.6279952694748765,0.12090263905656166,0.14654865340189294,False
249,17Networks_RH_SomMotB_Aud_3,RH,SomMotB,Aud,Somatomotor,60.1,-23.7,10.8,-0.6140135386231773,-7.345436668317461,8.084951110129966e-07,7.1866232090044145e-06,True
250,17Networks_RH_SomMotB_S2_3,RH,SomMotB,S2,Somatomotor,40.9,-13.1,18.2,-0.006381855979912839,-0.11253023402824583,0.9116484711655615,0.913933304426628,False
251,17Networks_RH_SomMotB_S2_4,RH,SomMotB,S2,Somatomotor,41.5,-28.9,18.0,-0.3236155375000688,-4.474240824212324,0.0002931987569054504,0.0009162461153295326,True
252,17Networks_RH_SomMotB_S2_5,RH,SomMotB,S2,Somatomotor,49.5,-10.0,12.9,-0.21657855983681937,-3.743379398542479,0.0014877267404129267,0.0035212467228708326,True
253,17Networks_RH_SomMotB_S2_6,RH,SomMotB,S2,Somatomotor,59.2,0.7,10.4,-0.02834618084049696,-0.4901092468536731,0.6299769851824875,0.6511390027725968,False
254,17Networks_RH_SomMotB_S2_7,RH,SomMotB,S2,Somatomotor,49.0,-21.3,18.5,-0.20236403532373262,-3.129608166196141,0.005791504229119439,0.010927366470036677,True
255,17Networks_RH_SomMotB_S2_8,RH,SomMotB,S2,Somatomotor,61.8,-11.5,15.3,-0.12953812058593153,-2.3573012499560573,0.029931443957342322,0.0436955386238574,True
256,17Networks_RH_SomMotB_Cent_1,RH,SomMotB,Cent,Somatomotor,60.7,6.4,29.3,0.06336835979836129,1.48367478959455,0.1551947485186263,0.18204662582830067,False
257,17Networks_RH_SomMotB_Cent_2,RH,SomMotB,Cent,Somatomotor,59.2,-5.3,27.2,0.0616416512564636,1.5909184543414712,0.1290372069201862,0.15545979866148954,False
258,17Networks_RH_SomMotB_Cent_3,RH,SomMotB,Cent,Somatomotor,51.5,-6.4,37.2,0.060187490285663815,1.4007888349848476,0.17828120498165898,0.20670284635554664,False
259,17Networks_RH_DorsAttnA_TempOcc_1,RH,DorsAttnA,TempOcc,Dorsal attention,33.5,-36.5,-22.9,0.06628371736632473,2.4941343306270802,0.02258158013960697,0.034344608577349,True
260,17Networks_RH_DorsAttnA_TempOcc_2,RH,DorsAttnA,TempOcc,Dorsal attention,49.8,-49.3,-18.1,0.12436165420829443,3.918878140736582,0.0010061862078743476,0.0025154655196858687,True
261,17Networks_RH_DorsAttnA_TempOcc_3,RH,DorsAttnA,TempOcc,Dorsal attention,50.1,-64.5,-9.3,0.15237254707285766,4.369590655725019,0.00036950750842352007,0.0011113007772135942,True
262,17Networks_RH_DorsAttnA_ParOcc_1,RH,DorsAttnA,ParOcc,Dorsal attention,48.6,-65.7,4.3,0.13903292897651562,4.886332992445217,0.00011880863726945367,0.0004659162245860928,True
263,17Networks_RH_DorsAttnA_ParOcc_2,RH,DorsAttnA,ParOcc,Dorsal attention,53.7,-55.6,12.4,-0.02748725953740294,-0.5839314357917142,0.5665129376336379,0.6010747348898015,False
264,17Networks_RH_DorsAttnA_ParOcc_3,RH,DorsAttnA,ParOcc,Dorsal attention,35.6,-79.3,24.2,0.15357610001247832,4.827176161823954,0.00013514358752539168,0.0005099758019826101,True
265,17Networks_RH_DorsAttnA_SPL_1,RH,DorsAttnA,SPL,Dorsal attention,28.9,-77.8,36.7,0.22158032936104918,5.61487555614308,2.5035413249105346e-05,0.0001335222039952285,True
266,17Networks_RH_DorsAttnA_SPL_2,RH,DorsAttnA,SPL,Dorsal attention,31.6,-66.5,35.4,0.2524828608922585,5.629903924452116,2.425931211631143e-05,0.00013292773762362426,True
267,17Networks_RH_DorsAttnA_SPL_3,RH,DorsAttnA,SPL,Dorsal attention,18.6,-79.0,50.2,0.2670900670461319,4.755978278925239,0.00015787284457518318,0.0005793498883492961,True
268,17Networks_RH_DorsAttnA_SPL_4,RH,DorsAttnA,SPL,Dorsal attention,30.9,-63.8,53.0,0.28634143931766587,5.184145832802897,6.243079891752478e-05,0.0002805878603034822,True
269,17Networks_RH_DorsAttnA_SPL_5,RH,DorsAttnA,SPL,Dorsal attention,20.9,-68.6,52.9,0.19987819152434683,4.001287030251225,0.0008374254275597317,0.0021472446860505943,True
270,17Networks_RH_DorsAttnA_SPL_6,RH,DorsAttnA,SPL,Dorsal attention,34.0,-50.6,54.3,0.22174142706854705,5.043252024827701,8.455282655201916e-05,0.0003597992619234858,True
271,17Networks_RH_DorsAttnA_SPL_7,RH,DorsAttnA,SPL,Dorsal attention,26.7,-58.1,60.7,0.09064106218754273,1.9776160325890362,0.06349031553591811,0.08192298778828143,False
272,17Networks_RH_DorsAttnA_SPL_8,RH,DorsAttnA,SPL,Dorsal attention,13.5,-64.0,64.8,0.09242183084681295,1.9086515926766927,0.07238386894075376,0.09250334688914218,False
273,17Networks_RH_DorsAttnB_TempOcc_1,RH,DorsAttnB,TempOcc,Dorsal attention,59.3,-54.6,-2.6,0.21156198038996124,5.9290821553061015,1.3035906643501052e-05,7.900549480909728e-05,True
274,17Networks_RH_DorsAttnB_PostC_1,RH,DorsAttnB,PostC,Dorsal attention,61.2,-14.2,30.2,0.0737123590658799,1.5747582891993464,0.13272451111157496,0.1589515103132634,False
275,17Networks_RH_DorsAttnB_PostC_2,RH,DorsAttnB,PostC,Dorsal attention,57.2,-22.5,44.0,0.17666914339001288,3.257840934123016,0.00436926773117277,0.008467750024818478,True
276,17Networks_RH_DorsAttnB_PostC_3,RH,DorsAttnB,PostC,Dorsal attention,43.6,-37.6,50.0,0.24824970656646822,4.55647726685246,0.00024458358126896264,0.0007826674600606804,True
277,17Networks_RH_DorsAttnB_PostC_4,RH,DorsAttnB,PostC,Dorsal attention,45.2,-28.2,42.9,0.16793412778863964,3.5204322115221833,0.0024433036936054088,0.005276034480781501,True
278,17Networks_RH_DorsAttnB_PostC_5,RH,DorsAttnB,PostC,Dorsal attention,35.8,-36.0,51.5,0.12485984310163858,2.4361189985399583,0.025462643193648205,0.03800394506514658,True
279,17Networks_RH_DorsAttnB_PostC_6,RH,DorsAttnB,PostC,Dorsal attention,7.4,-53.7,59.8,0.13260968757124666,3.2981520947289287,0.003997579289226972,0.00783839076319014,True
280,17Networks_RH_DorsAttnB_PostC_7,RH,DorsAttnB,PostC,Dorsal attention,24.4,-50.0,68.2,0.06926671289651988,1.6722171791819722,0.11177361299617333,0.1367261321054108,False
281,17Networks_RH_DorsAttnB_PostC_8,RH,DorsAttnB,PostC,Dorsal attention,16.1,-46.7,73.7,0.06523641545690874,1.7418507965391612,0.09859629810200934,0.12172382481729548,False
282,17Networks_RH_DorsAttnB_FEF_1,RH,DorsAttnB,FEF,Dorsal attention,39.5,-3.1,52.9,0.13713216833591757,2.68005339841441,0.015285040026638887,0.02432973884502502,True
283,17Networks_RH_DorsAttnB_FEF_2,RH,DorsAttnB,FEF,Dorsal attention,27.6,-3.6,52.2,0.15060897203012064,3.610036469315589,0.002001996293618324,0.004524285409306947,True
284,17Networks_RH_DorsAttnB_FEF_3,RH,DorsAttnB,FEF,Dorsal attention,24.8,-3.1,63.8,0.12479310642563037,2.9091687272872986,0.009358171077687327,0.016275080135108394,True
285,17Networks_RH_SalVentAttnA_ParOper_1,RH,SalVentAttnA,ParOper,Salience / ventral attention,57.9,-30.9,24.3,0.038736522566325475,0.7184583931208537,0.4816974173674449,0.5165655950321125,False
286,17Networks_RH_SalVentAttnA_ParOper_2,RH,SalVentAttnA,ParOper,Salience / ventral attention,60.4,-21.9,22.5,-0.026056471392487252,-0.47398645474551193,0.6412082075143443,0.6610393891900456,False
287,17Networks_RH_SalVentAttnA_ParOper_3,RH,SalVentAttnA,ParOper,Salience / ventral attention,62.6,-25.8,38.0,0.11946971066772476,2.692271616127227,0.014894036064038312,0.024119896459981072,True
